system:index,district,split,lon,lat,treecover2000,mean_elevation_m,mean_slope_deg,rain_last12m_total_mm,rain_mean_annual_2000_2024_mm,loss_any_2001_2024,loss_first_year,label_train_period,label_test_period,defo,label,risk_baseline,risk_logreg,risk_rf,warn_top5_rf,warn_top10_rf,label_hansen_loss_any
000000000000000001bc_0,MangYang,train,108.31351321536074,13.989867708453708,76,713,5.312203,3602.625690806518,3058.215705565512,1,2009,1,0,,0.0,0.686226690768868,0.8751275003954885,0.9841346474847872,0,0,1
000000000000000001ed_0,MangYang,train,108.27793850715636,13.926807101355877,48,711,3.988587,2937.22317269368,2480.487838212103,1,2010,1,0,,0.0,0.48355005237040133,0.6773527588287125,0.9843579648936737,0,0,1
000000000000000001de_0,MangYang,train,108.29491876396789,13.968579960024558,19,714,2.1236694,2830.9538914197656,2390.6103292524813,0,2005,1,0,,0.0,0.39705433585815136,0.6667113608463203,0.05000366661320523,0,0,0
000000000000000001ff_0,MangYang,train,108.30623596244152,14.041071565850432,48,717,6.7252994,2752.621212776718,2294.530519202511,1,2008,1,0,,0.0,0.4201381520193071,0.8047015712957162,0.9980771893388716,1,1,1
00000000000000000032_0,MangYang,train,108.28575531130303,13.872637941758615,75,715,1.9100064,2857.340894066554,2383.316735011041,1,2009,1,0,,0.0,0.5531098985999131,0.7682172369906762,0.9799143179022031,0,0,1
0000000000000000007e_0,MangYang,train,108.32348376531624,14.069101475072388,99,715,7.4391956,2641.6318039000034,2220.3579389390734,1,2006,1,0,,0.0,0.5269490981316473,0.908608657151802,0.995,0,1,1
00000000000000000088_0,MangYang,train,108.29356765634869,13.913871249199833,98,715,2.7802885,2937.22317269368,2480.487838212103,1,2009,1,0,,0.0,0.6235033477359334,0.9459905900136505,0.9890675055995573,0,0,1
000000000000000000e3_0,MangYang,train,108.27767096109314,13.876949892477295,54,715,3.9262865,2857.340894066554,2383.316735011041,1,2002,1,0,,0.0,0.48120022697702436,0.6728247036777176,0.9915704160546172,0,0,1
000000000000000001e0_0,MangYang,train,108.3008449092679,13.964268009305874,87,715,2.864818,3602.625690806518,3058.215705565512,1,2011,1,0,,0.0,0.7260003236883379,0.885332647921967,0.9311301401112206,0,0,1
00000000000000000201_0,MangYang,train,108.28952771079426,13.973699008033917,70,715,2.6617243,2830.9538914197656,2390.6103292524813,1,2008,1,0,,0.0,0.5281410244889074,0.8018025828809547,0.9906334288298578,0,0,1
0000000000000000000e_0,MangYang,train,108.28117135542011,13.849191988419596,95,716,6.7954516,2696.8537884503603,2278.8320351414154,1,2003,1,0,,0.0,0.533127524988696,0.7974004572498637,0.9343420663829711,0,0,1
0000000000000000027b_0,MangYang,train,108.28386911155744,13.926267550128408,12,716,2.9394054,2937.22317269368,2480.487838212103,0,2016,1,0,,0.0,0.39496877007327164,0.49566262905963687,0.02655344503673627,0,0,0
0000000000000000009d_0,MangYang,train,108.37522717394044,14.011427462047118,70,717,12.545367,2686.0531681478024,2309.229083489948,1,2001,1,0,,0.0,0.41929779750766716,0.8095408379523541,0.9542814430837627,0,0,1
00000000000000000127_0,MangYang,train,108.28682995465692,13.900128299753108,95,717,7.4391074,2937.22317269368,2480.487838212103,1,2008,1,0,,0.0,0.580522317134741,0.8589747829984085,0.9667597544899114,0,0,1
0000000000000000019e_0,MangYang,train,108.32887481848988,14.081765322064175,44,717,2.0860193,2641.6318039000034,2220.3579389390734,1,2013,1,0,,0.0,0.42077808407046213,0.8412062584529761,0.9813029106024804,0,0,1
000000000000000000f0_0,MangYang,train,108.29303256422226,13.913871249199833,90,718,3.7047918,2937.22317269368,2480.487838212103,1,2009,1,0,,0.0,0.5953173734054408,0.9096220492552451,0.9907055694618273,0,0,1
0000000000000000012a_0,MangYang,train,108.36067266810198,14.026249513948777,74,718,8.54013,2686.0531681478024,2309.229083489948,1,2015,1,0,,0.0,0.4602373684143909,0.7869603297475193,0.9908971343619415,0,0,1
000000000000000001b6_0,MangYang,train,108.32079046827997,14.079879122318568,95,718,0.95612985,2641.6318039000034,2220.3579389390734,1,2008,1,0,,0.0,0.5652998622861396,0.8692835304617261,0.9584922409982743,0,0,1
000000000000000002c0_0,MangYang,train,108.34504351890966,14.078260468636168,17,718,6.9120374,2641.6318039000034,2220.3579389390734,0,2012,1,0,,0.0,0.3183989612272716,0.6358558498216454,0.06954902729655209,0,0,0
00000000000000000013_0,MangYang,train,108.30192401172285,13.847845339901456,95,719,11.285772,2897.990235873274,2491.310220139485,1,2014,1,0,,0.0,0.5419146873059294,0.8855855544076623,0.9894637798774956,0,0,1
000000000000000001da_0,MangYang,train,108.2911419053756,13.896351441160842,65,719,2.6612668,2857.340894066554,2383.316735011041,1,2007,1,0,,0.0,0.5193497744371236,0.8035044243581058,0.9809189892523507,0,0,1
00000000000000000251_0,MangYang,train,108.29060681324918,13.886113345142132,63,719,7.598444,2857.340894066554,2383.316735011041,1,2004,1,0,,0.0,0.47563816611367793,0.802181741882245,0.995,0,1,1
00000000000000000035_0,MangYang,train,108.28494375491132,13.875331238794898,75,720,4.6776915,2857.340894066554,2383.316735011041,1,2009,1,0,,0.0,0.5302279905550457,0.7462662885793047,0.9737391893032395,0,0,1
0000000000000000006a_0,MangYang,train,108.38897012338715,14.01897226102955,70,720,5.863666,2686.0531681478024,2309.229083489948,1,2012,1,0,,0.0,0.4696193207136696,0.8070489857457444,0.9870699896600389,0,0,1
0000000000000000023e_0,MangYang,train,108.2844086627849,13.848924442356392,54,720,3.7047918,2696.8537884503603,2278.8320351414154,1,2008,1,0,,0.0,0.44595584579036895,0.5920119938469587,0.9473038409028561,0,0,1
000000000000000000e2_0,MangYang,train,108.38897012338715,14.018432709802084,60,721,2.6619906,2686.0531681478024,2309.229083489948,1,2012,1,0,,0.0,0.46731705906733634,0.7741485803583924,0.9738551979433794,0,0,1
00000000000000000126_0,MangYang,train,108.29330011028549,13.972080354351514,10,721,2.6617146,2830.9538914197656,2390.6103292524813,0,2009,1,0,,0.0,0.3682164297596754,0.6065916444440214,0.028717623820178492,0,0,0
00000000000000000168_0,MangYang,train,108.31189456167836,13.983937104052623,85,721,7.9041953,3602.625690806518,3058.215705565512,1,2017,1,0,,0.0,0.6875936198037824,0.86768854787228,0.996951593827632,0,1,1
000000000000000001d2_0,MangYang,train,108.3105479131602,14.037031620296004,70,721,10.750342,2752.621212776718,2294.530519202511,1,2008,1,0,,0.0,0.44628849153197686,0.8701627158916821,1.0,1,1,1
0000000000000000028b_0,MangYang,train,108.24101715043382,14.04592306779658,89,721,3.818639,2503.982889492705,2105.223826727597,1,2012,1,0,,0.0,0.49582035233038324,0.786227486939724,0.9702859411058299,0,0,1
000000000000000002e7_0,MangYang,train,108.29006726202172,13.8866528963696,37,721,3.410104,2857.340894066554,2383.316735011041,1,2007,1,0,,0.0,0.4379761776048388,0.7178586239280809,0.942275192427051,0,0,1
000000000000000000ac_0,MangYang,train,108.31297366413328,13.9879815087081,29,722,13.176483,3602.625690806518,3058.215705565512,0,2008,1,0,,0.0,0.505407752166725,0.7168655818085494,0.10548532449589867,0,0,0
000000000000000000ad_0,MangYang,train,108.32914236455308,14.068022372617454,51,722,17.119883,2641.6318039000034,2220.3579389390734,1,2020,0,1,,0.0,0.32788847338417726,0.7005544351152755,0.9799774470288583,0,0,1
000000000000000000fa_0,MangYang,train,108.39166342042344,14.019244266193809,72,722,7.606362,2686.0531681478024,2309.229083489948,1,2004,1,0,,0.0,0.46088084126716955,0.8768404172519226,0.9852508358358358,0,0,1
000000000000000001b3_0,MangYang,train,108.3391129145086,14.077185825282289,28,722,1.3318903,2641.6318039000034,2220.3579389390734,0,2016,1,0,,0.0,0.38358842312459945,0.5842692879152737,0.07322015236202782,0,0,0
00000000000000000089_0,MangYang,train,108.29141391053986,13.911985049454223,95,723,9.240501,2937.22317269368,2480.487838212103,1,2020,0,1,,0.0,0.5650137746988906,0.8556006917379206,0.9392173765759311,0,0,1
000000000000000001c2_0,MangYang,train,108.29572586125856,14.03945737126908,17,723,8.342529,2548.077674259389,2148.198764667511,0,2008,1,0,,0.0,0.29011231905307544,0.6057069161971705,0.024521666666666667,0,0,0
0000000000000000021a_0,MangYang,train,108.292760559058,13.894737246579492,78,723,8.080288,2857.340894066554,2383.316735011041,1,2006,1,0,,0.0,0.510964034746255,0.8510390552167736,0.99625760399971,0,1,1
00000000000000000310_0,MangYang,train,108.29410720757616,13.913331697972367,83,723,10.501941,2937.22317269368,2480.487838212103,1,2009,1,0,,0.0,0.5233066541030926,0.896770405829446,0.9985560911481157,1,1,1
00000000000000000008_0,MangYang,train,108.29895870952232,13.821166538298693,92,724,2.122576,2696.8537884503603,2278.8320351414154,1,2020,0,1,,0.0,0.558686390172609,0.965537955895269,0.978083317813517,0,0,1
00000000000000000024_0,MangYang,train,108.3563607173833,14.01924426619381,20,725,19.780174,2686.0531681478024,2309.229083489948,0,2006,1,0,,0.0,0.25011044373556934,0.6043264628986719,0.0598776256862855,0,0,0
000000000000000000fd_0,MangYang,train,108.22673464975963,14.041071565850428,39,725,5.7172847,2503.982889492705,2105.223826727597,1,2020,0,1,,0.0,0.35016816588957284,0.6699741411857089,0.9555726765056681,0,0,1
000000000000000001cf_0,MangYang,train,108.3043497626959,13.97261990557898,90,725,9.241729,3602.625690806518,3058.215705565512,1,2011,1,0,,0.0,0.6891517071140988,0.9100481081783424,0.9985366390699313,1,1,1
00000000000000000232_0,MangYang,train,108.299765806813,13.820087435843757,97,725,6.0251055,2696.8537884503603,2278.8320351414154,1,2019,0,1,,0.0,0.5416697954890342,0.8496098100671103,0.9731068847410077,0,0,1
0000000000000000025f_0,MangYang,train,108.30650350850472,14.127850131451538,70,725,0.9563302,2872.725466303528,2386.3307129473314,1,2009,1,0,,0.0,0.5474727317228668,0.9297194673606933,0.9980273097036607,1,1,1
000000000000000000a1_0,MangYang,train,108.29303256422226,13.972619905578982,64,726,5.4359207,2830.9538914197656,2390.6103292524813,1,2008,1,0,,0.0,0.48709988920569125,0.7919683982758516,0.9738948929984556,0,0,1
000000000000000000a4_0,MangYang,train,108.37334097419485,14.0057688628103,95,726,2.7802885,2686.0531681478024,2309.229083489948,1,2008,1,0,,0.0,0.5586273473875417,0.8482727030500506,0.973243316478687,0,0,1
000000000000000000b8_0,MangYang,train,108.29168145660309,13.885573793914665,52,726,17.403805,2857.340894066554,2383.316735011041,1,2004,1,0,,0.0,0.37070401517453,0.7700462695014829,0.9806681460450198,0,0,1
00000000000000000019_0,MangYang,train,108.29787960706736,13.95699075638665,95,727,8.597066,2830.9538914197656,2390.6103292524813,1,2009,1,0,,0.0,0.5454339923266778,0.8579707447233923,0.9951403950789833,0,1,1
000000000000000002b0_0,MangYang,train,108.28117135542011,13.905247347762469,31,727,9.641277,2937.22317269368,2480.487838212103,1,2002,1,0,,0.0,0.3907816039737063,0.653618522459813,0.9780376007383215,0,0,1
0000000000000000003c_0,MangYang,train,108.31755316091518,14.049427921224586,44,728,7.4920883,2752.621212776718,2294.530519202511,1,2008,1,0,,0.0,0.4006873958328294,0.7126848148443383,0.9515810306347255,0,0,1
00000000000000000124_0,MangYang,train,108.30461730875912,13.868325991039937,89,728,8.534377,3107.853968270547,2656.1605346543565,1,2009,1,0,,0.0,0.5900880924389535,0.8555232058056845,0.9740956098364367,0,0,1
0000000000000000020a_0,MangYang,train,108.29653295854924,13.972891910743238,99,728,2.9394677,2830.9538914197656,2390.6103292524813,1,2009,1,0,,0.0,0.5986556366761444,0.875576074038636,0.993754587245063,0,0,1
0000000000000000008e_0,MangYang,train,108.29410720757616,14.01978381742128,60,729,10.556884,2548.077674259389,2148.198764667511,1,2010,1,0,,0.0,0.37550160834770324,0.7851771722341028,0.8967458631268344,0,0,1
000000000000000000aa_0,MangYang,train,108.28090380935689,13.907940644798746,25,729,2.6613357,2937.22317269368,2480.487838212103,0,2002,1,0,,0.0,0.42701046638660595,0.6112750645435215,0.06237778151303553,0,0,0
000000000000000000dd_0,MangYang,train,108.29734451494096,13.976931856297664,99,729,7.6053057,2830.9538914197656,2390.6103292524813,1,2009,1,0,,0.0,0.5630652881452287,0.8872932420313329,0.9686583430171032,0,0,1
000000000000000000fb_0,MangYang,train,108.3366871635355,14.008462159846578,95,730,8.872007,2752.621212776718,2294.530519202511,1,2004,1,0,,0.0,0.5250880959843491,0.8739300143808022,0.9915717839273984,0,0,1
00000000000000000268_0,MangYang,train,108.29815161223162,13.973427002869654,99,730,6.2354693,2830.9538914197656,2390.6103292524813,1,2006,1,0,,0.0,0.5732092470430962,0.8811667666804928,0.9303474090451774,0,0,1
000000000000000002c4_0,MangYang,train,108.3461226213646,14.077725376509756,13,730,6.8001614,2641.6318039000034,2220.3579389390734,0,2012,1,0,,0.0,0.3067290427812195,0.5760045795232188,0.032956270568257555,0,0,0
00000000000000000099_0,MangYang,train,108.31000836193274,14.138088227470249,47,731,7.337929,2872.725466303528,2386.3307129473314,1,2011,1,0,,0.0,0.43472632241639336,0.7775660539916415,0.980741105143551,0,0,1
00000000000000000185_0,MangYang,train,108.31405276658822,14.05508652046141,31,731,4.7242556,2641.6318039000034,2220.3579389390734,1,2008,1,0,,0.0,0.3638680701135107,0.7390225036635243,0.9873173076078752,0,0,1
000000000000000000f8_0,MangYang,train,108.2943792127404,13.975852753842728,78,732,1.3315872,2830.9538914197656,2390.6103292524813,1,2006,1,0,,0.0,0.5545584579839201,0.8546066571273908,0.9973041666666667,1,1,1
00000000000000000145_0,MangYang,train,108.30569641121404,13.868325991039937,85,732,8.500379,3107.853968270547,2656.1605346543565,1,2009,1,0,,0.0,0.5787020446803741,0.8490678501226118,0.9235228993438526,0,0,1
0000000000000000021d_0,MangYang,train,108.29787960706736,13.975317661716314,99,732,5.1126857,2830.9538914197656,2390.6103292524813,1,2009,1,0,,0.0,0.5811245216544535,0.9325200745584381,1.0,1,1,1
0000000000000000027d_0,MangYang,train,108.30300311417776,13.8688655422674,95,732,8.583173,3107.853968270547,2656.1605346543565,1,2009,1,0,,0.0,0.6040578919662204,0.908277190096592,0.995,0,1,1
000000000000000002d7_0,MangYang,train,108.29222100783056,14.039185366104824,27,732,8.500689,2548.077674259389,2148.198764667511,0,2006,1,0,,0.0,0.30931712469454953,0.6381644410281235,0.06941531287266309,0,0,0
0000000000000000006f_0,MangYang,train,108.23050704925086,14.06559662164438,72,733,4.166462,2827.029100683789,2333.1189995745804,1,2001,1,0,,0.0,0.5154348436834141,0.8807875535359202,0.9639803555647362,0,0,1
00000000000000000224_0,MangYang,train,108.30488931392338,14.131354984879549,85,733,2.1248908,2872.725466303528,2386.3307129473314,1,2009,1,0,,0.0,0.5758060895946077,0.9694365230974611,0.9813772875181538,0,0,1
0000000000000000025d_0,MangYang,train,108.29734451494096,13.874796146668489,87,733,3.0096633,2857.340894066554,2383.316735011041,1,2008,1,0,,0.0,0.570997911255531,0.8805564678604414,0.988377753024279,0,0,1
00000000000000000130_0,MangYang,train,108.3202509170525,14.117068025104308,70,734,0.92740995,2872.725466303528,2386.3307129473314,1,2009,1,0,,0.0,0.5449474117649834,0.8599910829474114,0.9722944778776578,0,0,1
00000000000000000234_0,MangYang,train,108.29572586125856,14.019511812257017,95,734,3.989412,2548.077674259389,2148.198764667511,1,2010,1,0,,0.0,0.5164020579867166,0.861943334692401,0.9826810622268133,0,0,1
00000000000000000104_0,MangYang,train,108.292760559058,13.862934937866315,37,735,0.9552297,2857.340894066554,2383.316735011041,1,2008,1,0,,0.0,0.4525620088303951,0.79138798066738,0.9902886887508626,0,0,1
0000000000000000013d_0,MangYang,train,108.29303256422226,13.910638400936088,78,735,18.265434,2937.22317269368,2480.487838212103,1,2009,1,0,,0.0,0.4460714258661607,0.8311827130469154,0.9840025381514315,0,0,1
00000000000000000166_0,MangYang,train,108.29410720757616,14.022209568394352,44,735,3.825457,2548.077674259389,2148.198764667511,1,2010,1,0,,0.0,0.38251264044434413,0.706109619843128,0.954087824151482,0,0,1
0000000000000000023c_0,MangYang,train,108.22942794679592,14.003075565774015,28,735,1.3316684,2503.982889492705,2105.223826727597,0,2020,0,1,,0.0,0.3514693284569157,0.661487838128573,0.07856164014907997,0,0,0
00000000000000000241_0,MangYang,train,108.29195346176736,13.92464889644601,70,735,17.603872,2937.22317269368,2480.487838212103,1,2009,1,0,,0.0,0.4299594798329978,0.8215145327787418,0.922556847162876,0,0,1
0000000000000000026b_0,MangYang,train,108.30569641121404,14.02813571369438,64,735,2.085917,2752.621212776718,2294.530519202511,1,2008,1,0,,0.0,0.492966657403345,0.9916361844942956,0.9778422416502905,0,0,1
00000000000000000299_0,MangYang,train,108.387623474869,14.095780276675152,36,735,14.200424,2899.866533741355,2435.8231804678194,1,2012,1,0,,0.0,0.3600840559899327,0.6546423028497758,0.9662205409393981,0,0,1
000000000000000002d1_0,MangYang,train,108.29599340732176,13.877756989767972,64,735,6.026033,2857.340894066554,2383.316735011041,1,2006,1,0,,0.0,0.48560175922918764,0.8552627324435376,1.0,1,1,1
00000000000000000010_0,MangYang,train,108.3463901674278,13.866439791294328,56,736,9.852019,3107.853968270547,2656.1605346543565,1,2016,1,0,,0.0,0.4896707367873765,0.7626145684514481,0.9704728763078363,0,0,1
0000000000000000015d_0,MangYang,train,108.30030535804045,13.954832551476786,85,736,7.6557374,3602.625690806518,3058.215705565512,1,2010,1,0,,0.0,0.685278453623089,0.853418157025254,0.9882152651671058,0,0,1
00000000000000000198_0,MangYang,train,108.30111691443216,13.872905487821823,99,736,0.92740995,3107.853968270547,2656.1605346543565,1,2011,1,0,,0.0,0.6678420439213689,0.9142848571436243,0.9768209330458737,0,0,1
000000000000000001ea_0,MangYang,train,108.29815161223162,13.877217438540503,63,736,2.6611536,2857.340894066554,2383.316735011041,1,2006,1,0,,0.0,0.5087473976911905,0.8152795374014781,0.9952857268213832,0,1,1
0000000000000000021f_0,MangYang,train,108.28225045787504,13.905247347762469,63,736,0.0,2937.22317269368,2480.487838212103,1,2002,1,0,,0.0,0.5470214847438044,0.7414637959407212,0.96414704137933,0,0,1
0000000000000000023f_0,MangYang,train,108.30488931392338,14.02813571369438,45,736,1.3317431,2752.621212776718,2294.530519202511,1,2008,1,0,,0.0,0.4476354187226563,0.95874820644836,0.9742957040728535,0,0,1
00000000000000000284_0,MangYang,train,108.22969995196016,14.043229770760297,46,736,0.0,2503.982889492705,2105.223826727597,1,2015,1,0,,0.0,0.40639763159403974,0.7102190931836938,0.9223422985539368,0,0,1
000000000000000002de_0,MangYang,train,108.35932601958386,14.010887910819651,72,736,9.645453,2686.0531681478024,2309.229083489948,1,2008,1,0,,0.0,0.4409215950221247,0.8193597142306713,0.9446082422345945,0,0,1
000000000000000002ea_0,MangYang,train,108.34342486522723,14.12623147776914,14,736,13.891361,2872.725466303528,2386.3307129473314,0,2012,1,0,,0.0,0.30421876354919886,0.5923183646724691,0.05293801644853202,0,0,0
00000000000000000053_0,MangYang,train,108.22080404535856,14.04215066830536,11,737,6.34946,2503.982889492705,2105.223826727597,0,2021,0,1,,0.0,0.27811911500107056,0.5048249349619275,0.07061343694365861,0,0,0
00000000000000000073_0,MangYang,train,108.30974081586952,13.976664310234458,86,737,12.36723,3602.625690806518,3058.215705565512,1,2011,1,0,,0.0,0.6550282524906679,0.8992860385852991,0.981269809253213,0,0,1
000000000000000000a9_0,MangYang,train,108.33076101823546,14.066943270162522,24,737,6.726037,2641.6318039000034,2220.3579389390734,0,2019,0,1,,0.0,0.33103783646613966,0.5769671460385984,0.05712827412383071,0,0,0
00000000000000000187_0,MangYang,train,108.28575531130303,13.905514893825671,31,737,6.464861,2937.22317269368,2480.487838212103,1,2002,1,0,,0.0,0.41153626981016833,0.7334237486017876,0.9888710068973877,0,0,1
00000000000000000289_0,MangYang,train,108.31836471730688,14.117607576331771,87,737,0.956287,2872.725466303528,2386.3307129473314,1,2009,1,0,,0.0,0.5886725833742319,0.8585959034448173,0.9359271923425634,0,0,1
000000000000000002ec_0,MangYang,train,108.4021735216064,14.011159915983914,67,737,7.061629,3184.1661372574745,2716.7781021236324,1,2012,1,0,,0.0,0.5573028181321161,0.782332579304347,0.9910867610072682,0,0,1
000000000000000000dc_0,MangYang,train,108.30219155778605,13.95267880566797,79,738,1.3315187,3602.625690806518,3058.215705565512,1,2012,1,0,,0.0,0.712534390733126,0.8302917661349704,0.9249504998318351,0,0,1
00000000000000000110_0,MangYang,train,108.29356765634869,14.024095768139958,97,738,3.9894543,2548.077674259389,2148.198764667511,1,2010,1,0,,0.0,0.5205405362210924,0.869460443632414,0.9240166072255873,0,0,1
00000000000000000160_0,MangYang,train,108.3005773632047,13.951332157149832,86,738,9.103712,3602.625690806518,3058.215705565512,1,2009,1,0,,0.0,0.6773063356554389,0.8766532406270569,0.989186912289909,0,0,1
00000000000000000167_0,MangYang,train,108.28818106227612,14.116260927813633,72,738,4.6795187,3130.2996047775086,2555.39319297567,1,2003,1,0,,0.0,0.5766316549441826,0.8665606802346063,0.9547082219955724,0,0,1
0000000000000000026c_0,MangYang,train,108.31836471730688,14.120572878532316,83,738,1.8543341,2872.725466303528,2386.3307129473314,1,2011,1,0,,0.0,0.5710960749982413,0.8513571679640822,0.9663871984359664,0,0,1
000000000000000002f2_0,MangYang,train,108.34558307013714,14.084998170327925,45,738,14.167085,2641.6318039000034,2220.3579389390734,1,2013,1,0,,0.0,0.32955472154606247,0.6796706814257145,0.9845024300589894,0,0,1
0000000000000000000a_0,MangYang,train,108.30542886515086,13.870212190785542,83,739,5.110678,3107.853968270547,2656.1605346543565,1,2012,1,0,,0.0,0.5969268936373596,0.9536949019642652,0.9939048362227381,0,0,1
00000000000000000026_0,MangYang,train,108.31351321536076,13.986634860189962,45,739,15.85667,3602.625690806518,3058.215705565512,1,2004,1,0,,0.0,0.5223423319409602,0.730294408903111,0.9748524576022313,0,0,1
000000000000000000a6_0,MangYang,train,108.30138446049538,13.866707337357534,90,739,5.987153,3107.853968270547,2656.1605346543565,1,2009,1,0,,0.0,0.6084267219561191,0.8419933095338736,0.9673577505534374,0,0,1
0000000000000000011a_0,MangYang,train,108.33426141256244,13.85808343592017,55,739,10.499959,3107.853968270547,2656.1605346543565,1,2017,1,0,,0.0,0.4810314420627475,0.7936881240413156,1.0,1,1,1
00000000000000000282_0,MangYang,train,108.3304890130712,14.0629033246081,31,739,8.010104,2641.6318039000034,2220.3579389390734,1,2005,1,0,,0.0,0.33836244500298274,0.6121579002779239,0.932895518394184,0,0,1
000000000000000002a6_0,MangYang,train,108.30812216218712,13.973159456806446,92,739,4.1661105,3602.625690806518,3058.215705565512,1,2013,1,0,,0.0,0.7227562608410063,0.8721736985956154,0.9724235911123109,0,0,1
0000000000000000030d_0,MangYang,train,108.29545385609428,14.023016665685024,85,739,0.9558921,2548.077674259389,2148.198764667511,1,2010,1,0,,0.0,0.5115558679743177,0.9720727951132114,0.9711455957973031,0,0,1
000000000000000001c8_0,MangYang,train,108.31728561485195,13.99337256188172,95,740,17.00615,3602.625690806518,3058.215705565512,1,2010,1,0,,0.0,0.6433901474850654,0.8927178360858861,0.9707124207625095,0,0,1
000000000000000001ca_0,MangYang,train,108.30381021146844,13.87075174201301,90,740,4.677658,3107.853968270547,2656.1605346543565,1,2012,1,0,,0.0,0.6177888336717099,0.9384860014439668,0.9932325023898507,0,0,1
0000000000000000028e_0,MangYang,train,108.33803381205364,13.864553591548722,77,740,13.361423,3107.853968270547,2656.1605346543565,1,2015,1,0,,0.0,0.5176125477980175,0.7927853506286936,0.9728048026730955,0,0,1
000000000000000002ef_0,MangYang,train,108.29815161223162,14.02517041149384,62,740,2.8655784,2548.077674259389,2148.198764667511,1,2010,1,0,,0.0,0.43495292493821663,0.8572964248846936,0.9801118007716724,0,0,1
00000000000000000046_0,MangYang,train,108.28682995465692,13.821701630425109,100,741,12.542376,2696.8537884503603,2278.8320351414154,1,2014,1,0,,0.0,0.49426162114554356,0.8927542170192103,1.0,1,1,1
000000000000000001e7_0,MangYang,train,108.3482763671734,14.085809726719653,13,741,8.638778,2641.6318039000034,2220.3579389390734,0,2012,1,0,,0.0,0.2919039672383319,0.5693428018797038,0.05273334937866382,0,0,0
00000000000000000231_0,MangYang,train,108.35204876666462,14.10575082663066,34,741,16.24506,3299.2716793864965,2719.702097876045,0,0,0,0,,0.0,0.42243870492332397,0.7520462686912464,0.42944156453884264,0,0,0
00000000000000000260_0,MangYang,train,108.2844086627849,13.906866001444868,54,741,5.1113772,2937.22317269368,2480.487838212103,1,2002,1,0,,0.0,0.481717510067274,0.7225343310624972,0.9751998976967876,0,0,1
00000000000000000001_0,MangYang,train,108.29787960706736,14.019783817421278,95,742,2.085901,2548.077674259389,2148.198764667511,1,2010,1,0,,0.0,0.5287036970733636,0.935500502853926,0.988207788307629,0,0,1
00000000000000000031_0,MangYang,train,108.29815161223162,14.019783817421278,95,742,2.8655093,2548.077674259389,2148.198764667511,1,2020,0,1,,0.0,0.5226618327292746,0.9945337585684053,0.9725017768415986,0,0,1
0000000000000000003b_0,MangYang,train,108.31728561485195,14.053739871943266,31,742,2.7802885,2641.6318039000034,2220.3579389390734,1,2008,1,0,,0.0,0.3747848915840221,0.6974858207218335,0.9498640209603485,0,0,1
00000000000000000061_0,MangYang,train,108.34719726471847,14.117607576331771,64,742,13.42417,2872.725466303528,2386.3307129473314,1,2008,1,0,,0.0,0.42983642868325633,0.753692743724954,0.9732841108816962,0,0,1
000000000000000000db_0,MangYang,train,108.41753512473552,14.033254761703738,14,742,1.3317589,3184.1661372574745,2716.7781021236324,0,2021,0,1,,0.0,0.4581630324299237,0.5950560116339125,0.056592074929770295,0,0,0
000000000000000000fe_0,MangYang,train,108.32159756557064,14.126231477769135,85,742,2.0861046,2872.725466303528,2386.3307129473314,1,2008,1,0,,0.0,0.5733906671871151,0.9035616795805739,0.9602173419378343,0,0,1
00000000000000000129_0,MangYang,train,108.33749871992724,13.865360688839395,55,742,9.930618,3107.853968270547,2656.1605346543565,1,2013,1,0,,0.0,0.4845273874372688,0.7193301019845296,0.9998281140725774,1,1,1
0000000000000000003f_0,MangYang,train,108.28898815956678,14.038378268814144,58,743,3.9895806,2548.077674259389,2148.198764667511,1,2006,1,0,,0.0,0.4150046248898299,0.7638871126569666,0.9635046868140078,0,0,1
0000000000000000015e_0,MangYang,train,108.39436117656076,13.991753908199316,0,743,16.257227,3184.0089067523368,2751.616892498231,0,0,0,0,,0.0,0.3135526246188108,0.5381387445836793,0.03770659067837023,0,0,0
000000000000000002dc_0,MangYang,train,108.33453341772667,13.855929690111353,44,743,12.538746,3107.853968270547,2656.1605346543565,1,2015,1,0,,0.0,0.43475209292846595,0.6649939612242382,0.9044102404366212,0,0,1
000000000000000000b6_0,MangYang,train,108.36040512203878,14.101171329848771,85,756,23.086037,3299.2716793864965,2719.702097876045,1,2008,1,0,,0.0,0.5011283671568401,0.8781629885976502,0.9436567656905076,0,0,1
00000000000000000173_0,MangYang,train,108.3186322633701,13.998763615055337,49,744,8.086973,3602.625690806518,3058.215705565512,1,2006,1,0,,0.0,0.5909217803503032,0.8435348272555173,0.9960765379113019,0,1,1
000000000000000001fe_0,MangYang,train,108.3544745176377,13.857008792566289,76,744,6.7956104,3249.145076319576,2828.9896710276835,1,2020,0,1,,0.0,0.5949206691725683,0.7369044148259817,0.968857795764029,0,0,1
000000000000000000f2_0,MangYang,train,108.29410720757616,14.02517041149384,99,745,2.0859115,2548.077674259389,2148.198764667511,1,2010,1,0,,0.0,0.5384877869838686,0.8790337133699736,0.9308403160803296,0,0,1
00000000000000000155_0,MangYang,train,108.3188998094333,13.998763615055337,64,745,13.648223,3602.625690806518,3058.215705565512,1,2006,1,0,,0.0,0.5878254861083324,0.8258576550271156,0.9743419133156002,0,0,1
