system:index,B11,B12,B2,B3,B4,B8,NBR,NDVI,elev,label,rand,slope,.geo,lon,lat,dist_to_nearest_road_m
00000000000000000582,3882.0,2917.0,983.5,1232.0,1502.5,2936.5,0.0033313402,0.32304573,527,1,0.4652790702490564,3.924844,"{""type"":""Point"",""coordinates"":[108.34207821670911,13.786131381321766]}",108.34207821670911,13.786131381321766,59.854406242529315
000000000000000005e3,2729.0,2096.5,658.0,877.5,1061.0,2184.5,0.020555945,0.34617162,527,1,0.1331840798494739,13.789358,"{""type"":""Point"",""coordinates"":[108.32914236455308,13.767804475992104]}",108.32914236455308,13.767804475992104,377.2308263714402
00000000000000000335,2251.5,1862.0,526.5,746.5,1106.5,1788.5,-0.020134227,0.23557858,538,1,0.1856438301607099,1.9093798,"{""type"":""Point"",""coordinates"":[108.3205184631157,13.796101931277274]}",108.3205184631157,13.796101931277274,110.72860928493989
0000000000000000048d,2187.5,1983.0,578.5,764.5,1024.0,1688.5,-0.080212444,0.24497695,539,1,0.289644032359967,3.8252206,"{""type"":""Point"",""coordinates"":[108.32079046827997,13.79151797539433]}",108.32079046827997,13.79151797539433,196.2946005835373
00000000000000000514,2804.0,2173.5,606.0,698.5,975.0,2661.5,0.10093071,0.46377012,539,1,0.1914888581339946,6.3438787,"{""type"":""Point"",""coordinates"":[108.33830581721791,13.788824678358049]}",108.33830581721791,13.788824678358049,397.70573944424126
00000000000000000609,2171.0,1764.0,502.0,700.0,890.0,1915.0,0.041043762,0.36541888,539,1,0.5357867579676199,2.9392314,"{""type"":""Point"",""coordinates"":[108.3205184631157,13.795829926113012]}",108.3205184631157,13.795829926113012,140.24922250032992
00000000000000000554,2229.5,1335.5,480.0,680.5,658.5,2403.5,0.2856379,0.56988895,540,1,0.0133767868478353,12.535081,"{""type"":""Point"",""coordinates"":[108.32752371087066,13.76888357844704]}",108.32752371087066,13.76888357844704,467.1849129494572
000000000000000005c5,2608.0,2023.0,696.0,839.0,903.0,2227.0,0.048,0.4230032,540,1,0.1099194914294875,11.39488,"{""type"":""Point"",""coordinates"":[108.34585061620032,13.774274631620656]}",108.34585061620032,13.774274631620656,426.60015145042496
000000000000000004de,1984.0,1710.5,611.5,778.0,881.5,2162.5,0.116705395,0.42082787,542,1,0.1237823319739825,2.8627288,"{""type"":""Point"",""coordinates"":[108.3164785175613,13.79475528275913]}",108.3164785175613,13.79475528275913,112.22243485848189
00000000000000000617,2185.0,1572.0,642.0,879.0,942.0,2576.0,0.24204436,0.46446845,542,1,0.1008744841238729,7.4898834,"{""type"":""Point"",""coordinates"":[108.2830575551657,13.781819430603084]}",108.2830575551657,13.781819430603084,266.83774175831553
000000000000000003b4,2697.0,2172.0,724.0,1032.0,1347.0,2100.0,-0.016853932,0.21845083,543,1,0.5944852280103748,3.9250023,"{""type"":""Point"",""coordinates"":[108.33695916869976,13.796101931277274]}",108.33695916869976,13.796101931277274,339.6782487857678
000000000000000003d9,1902.5,1661.5,601.5,771.5,883.5,2037.0,0.101527646,0.3949666,543,1,0.0810136637261318,2.8627322,"{""type"":""Point"",""coordinates"":[108.3164785175613,13.795022828822342]}",108.3164785175613,13.795022828822342,117.21591611216598
000000000000000003eb,1957.5,1711.5,595.0,797.0,893.0,2118.5,0.10626632,0.40694007,543,1,0.1777482917425272,1.3310527,"{""type"":""Point"",""coordinates"":[108.31620651239703,13.79502282882234]}",108.31620651239703,13.79502282882234,88.08967904512687
0000000000000000035f,3513.5,2595.5,812.0,1033.0,1419.5,2564.5,-0.006007752,0.2873996,545,1,0.150618766686659,0.9548755,"{""type"":""Point"",""coordinates"":[108.33318676920855,13.776695923492676]}",108.33318676920855,13.776695923492676,67.52739458561075
00000000000000000392,3500.0,2480.0,691.0,954.5,1366.5,2462.5,-0.0035407182,0.2862366,545,1,0.2129473233361114,6.7939873,"{""type"":""Point"",""coordinates"":[108.33453341772669,13.777235474720143]}",108.33453341772669,13.777235474720143,176.64382082408
0000000000000000051c,3465.5,2482.5,804.0,1037.5,1356.0,2568.0,0.016929017,0.3088685,545,1,0.7779332685869492,2.0854418,"{""type"":""Point"",""coordinates"":[108.33318676920854,13.77642837742947]}",108.33318676920854,13.77642837742947,37.89430213356254
00000000000000000551,3648.0,2675.5,847.0,1098.5,1462.5,2644.0,-0.0059216092,0.2877146,545,1,0.7636759190063341,0.0,"{""type"":""Point"",""coordinates"":[108.33291476404429,13.776695923492674]}",108.33291476404429,13.776695923492674,51.057032398582336
00000000000000000599,3531.5,2510.5,789.0,1037.0,1351.0,2611.5,0.01971886,0.31810725,545,1,0.1951681278548853,1.3309981,"{""type"":""Point"",""coordinates"":[108.33291476404429,13.77642837742947]}",108.33291476404429,13.77642837742947,26.635770521800204
00000000000000000607,3717.0,2712.0,864.0,1118.0,1486.0,2761.0,0.008953042,0.3002119,545,1,0.7199207932015549,0.0,"{""type"":""Point"",""coordinates"":[108.33264721798109,13.776695923492673]}",108.33264721798109,13.776695923492673,26.198550467946355
00000000000000000633,3598.0,2683.0,842.0,1077.0,1473.0,2651.0,-0.00599925,0.285645,545,1,0.0370909460999617,0.0,"{""type"":""Point"",""coordinates"":[108.33291476404429,13.776967928656935]}",108.33291476404429,13.776967928656935,63.91036817969119
00000000000000000589,3445.0,2422.5,672.5,943.0,1393.0,2368.0,-0.011376683,0.25923955,547,1,0.3837637856420247,4.1653767,"{""type"":""Point"",""coordinates"":[108.3345334177267,13.777507479884404]}",108.3345334177267,13.777507479884404,184.63791918516935
00000000000000000363,2327.0,1428.0,535.5,765.5,702.5,2862.0,0.33426574,0.6058353,550,1,0.5709113166525503,13.648223,"{""type"":""Point"",""coordinates"":[108.34504351890965,13.774274631620655]}",108.34504351890965,13.774274631620655,692.8985654561557
000000000000000005f4,1343.0,627.0,320.0,514.0,347.0,3003.0,0.6545454,0.79283583,551,1,0.7257812832896114,2.7802885,"{""type"":""Point"",""coordinates"":[108.31889980943332,13.800413881995954]}",108.31889980943332,13.800413881995954,161.40010505416495
00000000000000000512,2805.0,1990.0,693.0,819.0,891.0,2899.0,0.1859276,0.5298153,559,1,0.7396213525275263,11.872793,"{""type"":""Point"",""coordinates"":[108.344236421619,13.78855713229484]}",108.344236421619,13.78855713229484,87.86025922316806
00000000000000000559,3568.5,2467.5,686.0,946.0,1186.5,2927.5,0.08526413,0.4231891,564,1,0.3104611665539197,6.656588,"{""type"":""Point"",""coordinates"":[108.34099911425419,13.84461249163771]}",108.34099911425419,13.84461249163771,3199.5240294307305
000000000000000003c7,3630.5,2455.5,682.5,928.5,1162.5,2896.5,0.0823991,0.42719883,567,1,0.7668588529856561,8.007474,"{""type"":""Point"",""coordinates"":[108.34099911425419,13.844340486473449]}",108.34099911425419,13.844340486473449,3170.7141447185836
00000000000000000443,2620.5,1480.5,403.0,660.0,663.0,3384.0,0.39130434,0.6723499,574,1,0.0462216414023121,10.499453,"{""type"":""Point"",""coordinates"":[108.34127111941844,13.843800935245982]}",108.34127111941844,13.843800935245982,3122.585908868963
00000000000000000420,2853.0,2080.0,718.0,905.0,1016.0,2376.5,0.06653203,0.40103167,577,1,0.1484519899601164,16.908228,"{""type"":""Point"",""coordinates"":[108.3385733632811,13.827092683598723]}",108.3385733632811,13.827092683598723,1305.0308091632662
000000000000000004b4,3360.0,2437.0,767.0,994.0,1150.0,2759.0,0.061970748,0.4116142,577,1,0.1841001776211047,8.866409,"{""type"":""Point"",""coordinates"":[108.34773681594595,13.805265383942102]}",108.34773681594595,13.805265383942102,1643.508643976565
0000000000000000047e,2989.0,2252.0,706.5,889.0,1041.5,2729.5,0.09585466,0.44762662,579,1,0.0554734059749344,6.718639,"{""type"":""Point"",""coordinates"":[108.34773681594595,13.805532930005308]}",108.34773681594595,13.805532930005308,1646.5898674201328
00000000000000000494,3371.5,2520.5,901.0,1133.0,1286.0,3003.5,0.08743664,0.40039632,579,1,0.283206127105479,5.5098643,"{""type"":""Point"",""coordinates"":[108.34800882111021,13.805804935169572]}",108.34800882111021,13.805804935169572,1679.4596418399228
00000000000000000479,3091.0,2269.0,706.0,884.0,1002.0,2466.0,0.04160507,0.42214534,580,1,0.3767468347929761,10.429996,"{""type"":""Point"",""coordinates"":[108.34800882111021,13.805265383942102]}",108.34800882111021,13.805265383942102,1663.9643757500767
00000000000000000385,3561.5,2432.0,808.5,1005.5,1162.0,3105.5,0.12162528,0.45541885,582,1,0.2031998088710177,15.857175,"{""type"":""Point"",""coordinates"":[108.34153866548166,13.843800935245982]}",108.34153866548166,13.843800935245982,3131.6296602152083
00000000000000000529,2502.5,1612.0,575.0,756.0,1008.5,2265.0,0.1684292,0.38383994,585,1,0.5003932163618277,4.2390447,"{""type"":""Point"",""coordinates"":[108.17607034359038,13.80095343322342]}",108.17607034359038,13.80095343322342,1588.7350439609952
00000000000000000572,3415.5,2388.5,659.0,951.5,1198.0,3165.5,0.13989916,0.4508995,585,1,0.2553108064245803,15.170297,"{""type"":""Point"",""coordinates"":[108.34153866548166,13.843533389182776]}",108.34153866548166,13.843533389182776,3103.530414912978
00000000000000000387,2103.5,1221.5,387.5,649.5,535.5,3044.0,0.42726526,0.7007962,586,1,0.6770248286629462,7.203051,"{""type"":""Point"",""coordinates"":[108.17849609456347,13.796369477340479]}",108.17849609456347,13.796369477340479,2125.525539609248
000000000000000004ba,3234.5,2369.5,681.5,969.5,1156.5,2987.5,0.11536308,0.44184363,586,1,0.2586126943253752,11.333725,"{""type"":""Point"",""coordinates"":[108.3482763671734,13.805532930005306]}",108.3482763671734,13.805532930005306,1701.300600995363
00000000000000000561,2326.0,1559.0,537.0,690.5,852.5,1924.0,0.10479472,0.3859175,588,1,0.7696186951681055,6.0010056,"{""type"":""Point"",""coordinates"":[108.17849609456347,13.79690902856795]}",108.17849609456347,13.79690902856795,2083.3977073143083
00000000000000000584,3633.5,2540.5,690.0,941.0,1152.0,2727.5,0.03549734,0.40610904,588,1,0.0974525046341325,9.616217,"{""type"":""Point"",""coordinates"":[108.34207821670911,13.843800935245982]}",108.34207821670911,13.843800935245982,3150.5987563735425
0000000000000000039e,3063.0,2029.0,695.0,929.0,1092.0,2767.0,0.15387823,0.43405026,591,1,0.7935317419049929,13.771412,"{""type"":""Point"",""coordinates"":[108.34881591840087,13.80553293000531]}",108.34881591840087,13.80553293000531,1721.1401904156496
000000000000000004a5,2425.0,1547.0,498.0,755.0,1021.0,2332.0,0.20237175,0.39099315,591,1,0.7121699046500772,5.6281333,"{""type"":""Point"",""coordinates"":[108.17553079236292,13.80095343322342]}",108.17553079236292,13.80095343322342,1543.969071529844
00000000000000000576,3112.5,2405.0,710.0,1005.0,1148.5,2863.0,0.08694001,0.42739624,591,1,0.0864731618876305,9.528045,"{""type"":""Point"",""coordinates"":[108.34854837233766,13.805532930005308]}",108.34854837233766,13.805532930005308,1711.0819079523944
000000000000000004c5,4002.5,3232.0,898.0,1163.0,1427.0,2713.0,-0.087300256,0.31062803,592,1,0.7434676152829339,6.718828,"{""type"":""Point"",""coordinates"":[108.34935546962835,13.775349274974534]}",108.34935546962835,13.775349274974534,462.43059934249993
00000000000000000501,3395.0,2380.5,709.5,951.5,1161.5,3017.5,0.11800667,0.44412538,592,1,0.0572564125868844,8.755453,"{""type"":""Point"",""coordinates"":[108.34181067064593,13.843533389182776]}",108.34181067064593,13.843533389182776,3113.057163192753
000000000000000005cd,2916.5,2142.5,694.0,888.0,980.5,2379.0,0.05230565,0.41628218,594,1,0.079434316090306,15.595727,"{""type"":""Point"",""coordinates"":[108.34019201696351,13.816854587580007]}",108.34019201696351,13.816854587580007,845.378827084284
0000000000000000041b,2223.5,1515.0,443.5,599.0,718.0,2310.5,0.20794667,0.5258379,596,1,0.2338545216197245,8.2891,"{""type"":""Point"",""coordinates"":[108.24532910115249,13.798255677086086]}",108.24532910115249,13.798255677086086,263.7499258638495
000000000000000005a7,2921.5,2138.0,740.0,900.0,1084.5,2510.5,0.08013338,0.39666203,597,1,0.7605874015714252,14.289288,"{""type"":""Point"",""coordinates"":[108.34773681594595,13.79178998055859]}",108.34773681594595,13.79178998055859,461.72802657277384
00000000000000000520,2409.0,1364.0,394.0,613.0,579.0,2484.0,0.2910603,0.6219393,598,1,0.1750409020808332,15.669282,"{""type"":""Point"",""coordinates"":[108.34612262136459,13.851345734228413]}",108.34612262136459,13.851345734228413,3696.52588064294
000000000000000003f8,2154.5,1243.5,447.0,666.5,681.5,2617.5,0.35586634,0.5868445,600,1,0.1194143542844206,3.8145735,"{""type"":""Point"",""coordinates"":[108.17579833842613,13.798795228313553]}",108.17579833842613,13.798795228313553,1729.3010401415165
000000000000000003e9,2963.0,2041.0,601.0,799.0,870.0,2832.0,0.162323,0.5299838,602,1,0.7965740895879586,9.293514,"{""type"":""Point"",""coordinates"":[108.34719726471847,13.852696841847605]}",108.34719726471847,13.852696841847605,3573.847506133834
00000000000000000422,2997.0,2315.0,691.0,849.0,985.0,2157.0,-0.035330947,0.3730108,604,1,0.2823164603830604,14.300441,"{""type"":""Point"",""coordinates"":[108.3043497626959,13.80984488072399]}",108.3043497626959,13.80984488072399,704.5754863555695
000000000000000005b7,2449.0,1603.0,507.5,722.0,701.0,2998.0,0.30319497,0.62097865,605,1,0.304025654525731,8.962702,"{""type"":""Point"",""coordinates"":[108.34746926988272,13.852696841847605]}",108.34746926988272,13.852696841847605,3580.5670171019965
0000000000000000034a,2571.0,1926.0,634.0,783.0,903.0,2436.0,0.11691885,0.4591195,607,1,0.3645901458618368,13.405061,"{""type"":""Point"",""coordinates"":[108.34746926988272,13.852424836683346]}",108.34746926988272,13.852424836683346,3609.8815286193817
00000000000000000352,2233.0,1280.0,356.5,610.0,432.5,2691.5,0.35540727,0.7231114,607,1,0.1605785465264579,0.92740995,"{""type"":""Point"",""coordinates"":[108.25583920233547,13.899856294588853]}",108.25583920233547,13.899856294588853,1460.945643273003
000000000000000003d1,2389.5,1407.5,419.0,643.0,649.5,2551.5,0.28896186,0.5941893,608,1,0.5867099300608039,2.661288,"{""type"":""Point"",""coordinates"":[108.25557165627227,13.90012829975311]}",108.25557165627227,13.90012829975311,1489.3755412752137
00000000000000000394,3600.5,3148.0,755.5,941.5,1215.0,2309.0,-0.15374748,0.3104427,609,1,0.7253398404789941,9.242931,"{""type"":""Point"",""coordinates"":[108.30246356295031,13.80553293000531]}",108.30246356295031,13.80553293000531,201.11575491265867
00000000000000000355,3097.0,2298.5,596.5,783.5,884.5,2018.0,-0.064983204,0.3905254,610,1,0.4337478566315573,20.835209,"{""type"":""Point"",""coordinates"":[108.30461730875913,13.809844880723992]}",108.30461730875913,13.809844880723992,719.8437538309839
000000000000000004dd,2485.0,1752.0,512.0,692.0,669.0,2666.0,0.20688094,0.5988006,610,1,0.4633365121098711,12.205251,"{""type"":""Point"",""coordinates"":[108.34746926988272,13.852964387910813]}",108.34746926988272,13.852964387910813,3551.74639746285
000000000000000004f3,2675.0,1808.0,652.0,831.0,991.0,2630.0,0.18521857,0.4526374,610,1,0.3683525720174055,14.958674,"{""type"":""Point"",""coordinates"":[108.35070211814649,13.784784732803624]}",108.35070211814649,13.784784732803624,892.7132710088982
0000000000000000062b,3091.5,2116.5,759.5,1043.5,1385.5,2736.0,0.12766615,0.32767197,612,1,0.0548145695508851,5.3098884,"{""type"":""Point"",""coordinates"":[108.35043457208329,13.792869083013523]}",108.35043457208329,13.792869083013523,777.3068591532121
00000000000000000549,2292.0,1380.0,463.0,696.0,754.0,2705.0,0.3243574,0.56403583,613,1,0.361250292869325,13.900917,"{""type"":""Point"",""coordinates"":[108.33695916869976,13.846226686219056]}",108.33695916869976,13.846226686219056,3277.0416766463372
00000000000000000488,2184.5,1393.0,488.5,626.5,583.0,2652.0,0.31124845,0.63956726,614,1,0.7492171197343583,3.9870765,"{""type"":""Point"",""coordinates"":[108.30838970825035,13.755136169899263]}",108.30838970825035,13.755136169899263,1731.3323056943043
00000000000000000630,2836.0,2137.0,726.0,885.5,988.5,2172.5,0.008237614,0.374565,614,1,0.0878582833131951,7.292707,"{""type"":""Point"",""coordinates"":[108.30812216218712,13.754868623836058]}",108.30812216218712,13.754868623836058,1718.8270272954217
000000000000000004ee,3225.0,2484.5,906.5,1171.0,1319.0,2249.5,-0.049640894,0.2607538,617,1,0.7132601381989494,12.257932,"{""type"":""Point"",""coordinates"":[108.33291476404429,13.763492525273422]}",108.33291476404429,13.763492525273422,410.36465753271096
0000000000000000053b,1922.5,1388.0,463.5,674.0,934.0,1872.0,0.14846626,0.33428368,618,1,0.4432170814595256,4.165689,"{""type"":""Point"",""coordinates"":[108.2350910051338,13.861048738120715]}",108.2350910051338,13.861048738120715,676.736465251375
000000000000000005b8,2266.0,1286.0,422.0,677.0,664.0,2775.0,0.36665845,0.61384124,618,1,0.5906544905819705,9.675222,"{""type"":""Point"",""coordinates"":[108.3366871635355,13.846498691383317]}",108.3366871635355,13.846498691383317,3302.5472839695794
0000000000000000034d,3431.5,2528.5,914.5,1123.0,1387.0,2883.0,0.06550864,0.35035127,624,1,0.2780266279220813,20.471159,"{""type"":""Point"",""coordinates"":[108.34719726471849,13.854043490365745]}",108.34719726471849,13.854043490365745,3428.640745425783
00000000000000000328,2718.0,1959.0,592.5,869.0,906.0,2836.0,0.18289885,0.515767,628,1,0.6601457871544332,13.259181,"{""type"":""Point"",""coordinates"":[108.34558307013712,13.854043490365745]}",108.34558307013712,13.854043490365745,3392.042274887745
000000000000000005e1,3182.0,1826.5,704.5,908.5,927.5,3109.5,0.25992706,0.54050034,628,1,0.2258192653331352,8.432744,"{""type"":""Point"",""coordinates"":[108.27362655643766,13.820354981906965]}",108.27362655643766,13.820354981906965,241.5899823921677
0000000000000000046c,2866.0,2140.0,688.0,818.0,1004.0,2285.0,0.03276836,0.38948008,636,1,0.31780275083134,14.300461,"{""type"":""Point"",""coordinates"":[108.30407775753164,13.811463534406393]}",108.30407775753164,13.811463534406393,849.3760492896602
00000000000000000437,2358.0,1873.0,598.5,764.0,878.5,2141.0,0.066766314,0.4181156,637,1,0.6841607069455051,16.140377,"{""type"":""Point"",""coordinates"":[108.31755316091518,13.816854587580007]}",108.31755316091518,13.816854587580007,2216.4474732677927
0000000000000000048a,2672.0,1700.5,501.5,700.5,702.5,2352.0,0.16076496,0.5400229,646,1,0.3460540180343332,6.7191606,"{""type"":""Point"",""coordinates"":[108.3043497626959,13.811731080469599]}",108.3043497626959,13.811731080469599,888.686095074822
000000000000000003b9,2535.5,1562.0,491.0,718.0,726.5,2738.5,0.27357283,0.5806638,650,1,0.5996448185554665,23.066921,"{""type"":""Point"",""coordinates"":[108.34234576277233,13.859969635665779]}",108.34234576277233,13.859969635665779,2691.007682345937
00000000000000000563,3527.5,2557.0,811.0,975.5,1199.5,2559.0,0.00039093042,0.36171344,651,1,0.0030586245211153,6.9041204,"{""type"":""Point"",""coordinates"":[108.35312786911956,13.790443332040448]}",108.35312786911956,13.790443332040448,1006.7546160598149
00000000000000000528,2810.0,2218.0,739.0,862.0,984.0,2430.0,0.045611016,0.4235501,652,1,0.6871289389007291,7.0607133,"{""type"":""Point"",""coordinates"":[108.32267666802558,13.825478489017375]}",108.32267666802558,13.825478489017375,1410.5689001365856
0000000000000000048c,2327.5,1228.5,352.5,565.5,530.5,2851.5,0.39779413,0.6862803,654,1,0.6025029744856335,2.122482,"{""type"":""Point"",""coordinates"":[108.2970725097767,13.808230686142645]}",108.2970725097767,13.808230686142645,376.59878133927793
000000000000000003ee,2843.0,2207.0,696.0,910.0,979.0,2342.0,0.029676853,0.41041854,655,1,0.1363446871464053,0.92740995,"{""type"":""Point"",""coordinates"":[108.32590951628931,13.8230527380443]}",108.32590951628931,13.8230527380443,971.1979057829653
00000000000000000411,2524.0,1899.0,579.0,837.0,1168.0,2396.0,0.11571595,0.3445567,656,1,0.4100623762667909,8.636541,"{""type"":""Point"",""coordinates"":[108.28467620884813,13.983937104052625]}",108.28467620884813,13.983937104052625,188.96211085771782
0000000000000000036e,2939.5,2295.0,767.0,970.5,1016.0,2688.0,0.07886815,0.4514039,657,1,0.738207849662323,4.6773024,"{""type"":""Point"",""coordinates"":[108.32617706235253,13.823320284107504]}",108.32617706235253,13.823320284107504,971.7014626773189
00000000000000000365,2408.0,1587.0,455.0,646.0,732.0,2447.0,0.2131879,0.5394778,658,1,0.1621705355319275,10.54848,"{""type"":""Point"",""coordinates"":[108.32186511163384,13.825478489017375]}",108.32186511163384,13.825478489017375,1477.1706091629821
00000000000000000377,2601.0,1795.0,578.0,765.0,863.0,2681.0,0.1979446,0.5129797,658,1,0.3696332844308778,2.7802885,"{""type"":""Point"",""coordinates"":[108.32617706235253,13.823587830170712]}",108.32617706235253,13.823587830170712,993.3237303389251
00000000000000000497,2846.0,2007.0,593.0,805.0,908.5,2752.0,0.15654549,0.50361973,658,1,0.6562020503165075,1.3311367,"{""type"":""Point"",""coordinates"":[108.3264490675168,13.82358783017071]}",108.3264490675168,13.82358783017071,973.6508230890595
000000000000000005fe,2997.0,2260.0,696.0,943.0,979.0,2447.0,0.039728064,0.42848805,658,1,0.168821429953961,5.7121015,"{""type"":""Point"",""coordinates"":[108.3164785175613,13.83032553186247]}",108.3164785175613,13.83032553186247,1393.8580176474284
00000000000000000613,2657.0,1726.0,543.0,732.0,960.0,2296.0,0.14172053,0.41031942,658,1,0.3929913568463825,10.534475,"{""type"":""Point"",""coordinates"":[108.22754174705031,13.983937104052629]}",108.22754174705031,13.983937104052629,40.67042755721563
00000000000000000624,2522.5,1774.0,581.5,854.5,1199.0,2285.0,0.12589307,0.3117107,658,1,0.4332116608271532,3.9279938,"{""type"":""Point"",""coordinates"":[108.28467620884813,13.983669557989419]}",108.28467620884813,13.983669557989419,197.2559788573709
000000000000000004bf,2344.5,1663.5,622.5,788.5,897.5,2409.5,0.18315738,0.45721197,659,1,0.1111167643631905,2.1225924,"{""type"":""Point"",""coordinates"":[108.3264490675168,13.823320284107504]}",108.3264490675168,13.823320284107504,951.581614561437
000000000000000003a0,2552.0,1672.0,532.5,724.5,758.0,2282.0,0.15427415,0.5013158,660,1,0.003913533857472,10.7657385,"{""type"":""Point"",""coordinates"":[108.31512740994211,13.812003085633858]}",108.31512740994211,13.812003085633858,1630.7537669761693
000000000000000003d2,2226.5,1218.0,471.5,671.5,546.5,2735.5,0.3838371,0.6669714,660,1,0.3920504880320854,2.9392753,"{""type"":""Point"",""coordinates"":[108.32698861874425,13.828978883344329]}",108.32698861874425,13.828978883344329,1451.4901232316947
000000000000000003fa,2551.0,1884.0,551.0,718.0,852.0,2201.0,0.07760098,0.44186047,660,1,0.4508250645742903,11.032403,"{""type"":""Point"",""coordinates"":[108.3221371167981,13.82574603508058]}",108.3221371167981,13.82574603508058,1473.9433324341442
0000000000000000045b,2658.5,1865.0,630.5,836.0,951.5,2455.0,0.13657407,0.4413621,660,1,0.786821520590495,3.3712518,"{""type"":""Point"",""coordinates"":[108.32698861874425,13.829250888508588]}",108.32698861874425,13.829250888508588,1479.1236799641
00000000000000000553,2316.0,1656.0,499.0,735.0,1079.0,2029.0,0.10122117,0.3056628,660,1,0.6020977842261124,13.033253,"{""type"":""Point"",""coordinates"":[108.22781375221456,13.98366955798942]}",108.22781375221456,13.98366955798942,6.79339234660743
00000000000000000626,2708.0,2058.0,661.0,847.0,967.0,2593.0,0.11502903,0.45674157,660,1,0.3423506980336968,9.50958,"{""type"":""Point"",""coordinates"":[108.34342486522725,13.857548343793754]}",108.34342486522725,13.857548343793754,2971.3498419783336
000000000000000003cb,2148.0,1267.0,430.0,659.0,652.0,2673.0,0.3568528,0.60781956,661,1,0.253547626995117,8.594966,"{""type"":""Point"",""coordinates"":[108.32186511163384,13.825746035080583]}",108.32186511163384,13.825746035080583,1496.2253129795386
000000000000000005d0,2463.0,1580.0,476.0,655.0,742.0,2642.0,0.25153956,0.56146574,661,1,0.2644231664877978,9.850467,"{""type"":""Point"",""coordinates"":[108.32590951628931,13.825746035080583]}",108.32590951628931,13.825746035080583,1197.2557884077955
0000000000000000058a,2431.5,1643.0,531.0,693.0,791.5,2367.5,0.18065079,0.49889207,662,1,0.6752967300402395,10.992985,"{""type"":""Point"",""coordinates"":[108.32240466286132,13.825746035080583]}",108.32240466286132,13.825746035080583,1452.2754805461834
0000000000000000031c,2543.0,1781.0,648.0,791.0,929.0,2592.0,0.1854562,0.472309,666,1,0.7670428276618901,16.253593,"{""type"":""Point"",""coordinates"":[108.34989502085581,13.853771485201488]}",108.34989502085581,13.853771485201488,3537.063924339304
0000000000000000053e,2395.0,1635.0,523.0,748.0,1050.0,2032.0,0.10826288,0.31862426,666,1,0.3886391831684022,6.72367,"{""type"":""Point"",""coordinates"":[108.22808129827779,13.983937104052625]}",108.22808129827779,13.983937104052625,31.449455251854875
000000000000000003ff,2036.5,1046.0,405.0,604.5,494.0,2624.0,0.42997274,0.6831302,667,1,0.7692414989203812,14.973349,"{""type"":""Point"",""coordinates"":[108.32348376531624,13.82574603508058]}",108.32348376531624,13.82574603508058,1367.624991812983
00000000000000000436,2467.0,1316.0,454.0,759.0,625.0,2839.0,0.36654633,0.6391455,668,1,0.2761058827401907,2.6609116,"{""type"":""Point"",""coordinates"":[108.29599340732176,13.835988590200346]}",108.29599340732176,13.835988590200346,37.367465074960364
0000000000000000056f,2113.0,1229.5,395.0,581.5,542.0,2681.0,0.37118015,0.6636674,670,1,0.4174714332431694,2.661802,"{""type"":""Point"",""coordinates"":[108.22673464975963,13.986634860189962]}",108.22673464975963,13.986634860189962,14.633230440383397
0000000000000000061d,3338.0,1986.0,532.0,699.0,859.0,2569.0,0.12799121,0.49883315,671,1,0.3148674636250227,5.9865847,"{""type"":""Point"",""coordinates"":[108.29680496371348,13.811731080469599]}",108.29680496371348,13.811731080469599,646.6994589664106
000000000000000003d3,2406.0,1935.0,531.0,712.0,937.5,2328.0,0.0921886,0.42581534,672,1,0.685068327652094,6.0048637,"{""type"":""Point"",""coordinates"":[108.28009671206621,13.962649355623475]}",108.28009671206621,13.962649355623475,585.261673959001
0000000000000000052c,2233.0,1575.0,400.0,639.0,1175.5,2331.5,0.1936516,0.32962647,673,1,0.6726023978224643,3.7047918,"{""type"":""Point"",""coordinates"":[108.2709332594014,13.906054445053142]}",108.2709332594014,13.906054445053142,434.7259251002374
000000000000000003ef,2775.0,2068.0,587.0,777.0,958.0,2051.0,-0.004127215,0.3632436,675,1,0.236088378708675,4.7158017,"{""type"":""Point"",""coordinates"":[108.29141391053986,13.82574603508058]}",108.29141391053986,13.82574603508058,129.8010046504619
0000000000000000052e,2712.0,1987.5,775.5,972.0,1030.5,2218.0,0.05480918,0.36555332,675,1,0.5416593662199894,12.522005,"{""type"":""Point"",""coordinates"":[108.32617706235253,13.829250888508588]}",108.32617706235253,13.829250888508588,1515.9572393910887
00000000000000000404,2452.5,1698.0,516.0,702.0,906.5,2324.0,0.15564395,0.43878657,676,1,0.4507412639423621,3.9276636,"{""type"":""Point"",""coordinates"":[108.28036425812942,13.962916901686683]}",108.28036425812942,13.962916901686683,550.3388917622992
00000000000000000595,2256.5,1588.5,421.5,666.0,838.5,2459.0,0.21507104,0.4914329,676,1,0.422502006099172,3.410334,"{""type"":""Point"",""coordinates"":[108.26554220622778,13.909019747253682]}",108.26554220622778,13.909019747253682,320.5400940578552
000000000000000004e4,3863.5,3391.0,910.0,1104.0,1319.0,2680.0,-0.11711415,0.34033507,677,1,0.701045280525219,7.2936864,"{""type"":""Point"",""coordinates"":[108.28736950588439,13.829790439736055]}",108.28736950588439,13.829790439736055,202.15538043007305
00000000000000000483,2931.0,2018.0,750.0,1025.0,984.0,2475.0,0.10171378,0.43104944,679,1,0.7425047642062579,4.7240696,"{""type"":""Point"",""coordinates"":[108.32698861874425,13.83059753702673]}",108.32698861874425,13.83059753702673,1617.2466003759819
