system:index,defo,elevation,rand,slope,treecover2000,.geo
00000000000000000bd8,1,732,0.49113948613418745,6,90,"{""type"":""Point"",""coordinates"":[108.46861858640382,14.181881058916142]}"
000000000000000008c4,1,1137,0.5156774600321279,7,90,"{""type"":""Point"",""coordinates"":[108.41687517777962,14.489376208460714]}"
0000000000000000092d,1,1106,0.2680589364149816,7,90,"{""type"":""Point"",""coordinates"":[108.44570772519121,14.510128864763454]}"
00000000000000000b12,1,774,0.5798818682205527,7,90,"{""type"":""Point"",""coordinates"":[108.45055922713735,14.232817370249654]}"
00000000000000000be7,1,691,0.26747441039845754,7,90,"{""type"":""Point"",""coordinates"":[108.57883864624287,14.225272571267224]}"
00000000000000000789,1,1155,0.3728495602852203,8,90,"{""type"":""Point"",""coordinates"":[108.39261766804887,14.491262408206323]}"
000000000000000009eb,1,706,0.0873270916982064,8,90,"{""type"":""Point"",""coordinates"":[108.51146608842637,14.20398036373702]}"
00000000000000000a36,1,729,0.7954989443788084,8,90,"{""type"":""Point"",""coordinates"":[108.50796123499835,14.210985611491987]}"
00000000000000000c14,1,688,0.6087745388114246,8,90,"{""type"":""Point"",""coordinates"":[108.51631759037252,14.19724266204526]}"
000000000000000007ae,1,775,0.5062294359496914,9,90,"{""type"":""Point"",""coordinates"":[108.57075429603299,14.311507126539812]}"
0000000000000000089d,1,977,0.010997649620814731,9,90,"{""type"":""Point"",""coordinates"":[108.45244542688296,14.188618760607898]}"
00000000000000000b04,1,839,0.012834761494631697,9,90,"{""type"":""Point"",""coordinates"":[108.46403463052086,14.195628467463917]}"
00000000000000000b68,1,803,0.5966681409707814,9,90,"{""type"":""Point"",""coordinates"":[108.48748058385989,14.324982529923327]}"
00000000000000000bb6,1,704,0.7337152575666643,9,90,"{""type"":""Point"",""coordinates"":[108.55296694193078,14.242248368977695]}"
00000000000000000784,1,870,0.7936929954715235,10,90,"{""type"":""Point"",""coordinates"":[108.5545855956132,14.416073046243119]}"
000000000000000007a9,1,755,0.6680103412063297,10,90,"{""type"":""Point"",""coordinates"":[108.58881365529945,14.333338885297481]}"
000000000000000007df,1,757,0.40721090509398783,10,90,"{""type"":""Point"",""coordinates"":[108.58908120136265,14.306927629757924]}"
00000000000000000802,1,1045,0.07869205945015023,10,90,"{""type"":""Point"",""coordinates"":[108.44921257861921,14.451915300510718]}"
0000000000000000087b,1,746,0.27325009743780304,10,90,"{""type"":""Point"",""coordinates"":[108.52305529206429,14.25249092409746]}"
00000000000000000982,1,1039,0.5998844939019315,10,90,"{""type"":""Point"",""coordinates"":[108.47427718564062,14.495034807697541]}"
00000000000000000a13,1,688,0.6061983595378025,10,90,"{""type"":""Point"",""coordinates"":[108.51469893669012,14.201287066700738]}"
00000000000000000aa9,1,780,0.49057326059681405,10,90,"{""type"":""Point"",""coordinates"":[108.46376708445766,14.14064775147493]}"
00000000000000000b9b,1,1021,0.5699215818922524,10,90,"{""type"":""Point"",""coordinates"":[108.44570772519121,14.408256242096428]}"
0000000000000000067d,1,728,0.5529905325428607,11,90,"{""type"":""Point"",""coordinates"":[108.42765282502579,14.213143816401852]}"
000000000000000006a6,1,1013,0.5939480599725756,11,90,"{""type"":""Point"",""coordinates"":[108.46753948394887,14.462425401693691]}"
00000000000000000852,1,953,0.7853002806231824,11,90,"{""type"":""Point"",""coordinates"":[108.40178112071371,14.38211699172113]}"
00000000000000000867,1,1107,0.6969709611102024,11,90,"{""type"":""Point"",""coordinates"":[108.44058867718184,14.504737811589836]}"
00000000000000000a55,1,661,0.15840348036903873,11,90,"{""type"":""Point"",""coordinates"":[108.58638790432636,14.222574815129887]}"
00000000000000000c63,1,638,0.12288669887969605,11,90,"{""type"":""Point"",""coordinates"":[108.4947578367791,14.196703110817795]}"
000000000000000007fa,1,835,0.18965255372498568,12,90,"{""type"":""Point"",""coordinates"":[108.62492345563025,14.389661790703556]}"
00000000000000000a44,1,650,0.6758700197141716,12,90,"{""type"":""Point"",""coordinates"":[108.48882723237801,14.23982261800462]}"
00000000000000000a9c,1,712,0.12468150372231768,12,90,"{""type"":""Point"",""coordinates"":[108.4160636213879,14.205599017419416]}"
00000000000000000c4c,1,1160,0.7880212739841842,12,90,"{""type"":""Point"",""coordinates"":[108.39477587295875,14.478326556050273]}"
00000000000000000917,1,781,0.6589010190759218,13,90,"{""type"":""Point"",""coordinates"":[108.49313918309672,14.185925463571618]}"
00000000000000000976,1,609,0.023728985735911645,13,90,"{""type"":""Point"",""coordinates"":[108.48829214025162,14.307734727048599]}"
00000000000000000baa,1,841,0.4848630947563043,13,90,"{""type"":""Point"",""coordinates"":[108.44975212984667,14.220421069321075]}"
00000000000000000887,1,701,0.7100524090710018,14,90,"{""type"":""Point"",""coordinates"":[108.45406408056536,14.367022934655214]}"
00000000000000000ab7,1,1169,0.7578646372302142,14,90,"{""type"":""Point"",""coordinates"":[108.39100347346752,14.503926255198106]}"
00000000000000000b7d,1,863,0.7339512359417645,14,90,"{""type"":""Point"",""coordinates"":[108.4295390247714,14.309620926794205]}"
0000000000000000095d,1,889,0.10800099086609427,15,90,"{""type"":""Point"",""coordinates"":[108.45298497811042,14.141459307866656]}"
00000000000000000b72,1,762,0.7352554614762906,15,90,"{""type"":""Point"",""coordinates"":[108.61872530516597,14.278090623245289]}"
00000000000000000bb8,1,1115,0.538469398008827,15,90,"{""type"":""Point"",""coordinates"":[108.39073146830326,14.424429401617274]}"
00000000000000000c30,1,803,0.7903760528876205,15,90,"{""type"":""Point"",""coordinates"":[108.43035058116314,14.21368336762932]}"
000000000000000006f8,1,1153,0.2191953294284118,16,90,"{""type"":""Point"",""coordinates"":[108.4295390247714,14.502851611844232]}"
000000000000000007e0,1,911,0.5495476258813047,16,90,"{""type"":""Point"",""coordinates"":[108.54111019222968,14.452187305674979]}"
00000000000000000920,1,857,0.48595234770110907,16,90,"{""type"":""Point"",""coordinates"":[108.60039839983628,14.415265948952447]}"
00000000000000000923,1,757,0.7255073189455219,16,90,"{""type"":""Point"",""coordinates"":[108.4616088795478,14.255184221133735]}"
00000000000000000ad6,1,786,0.1740357428825131,16,90,"{""type"":""Point"",""coordinates"":[108.45271743204721,14.232817370249654]}"
00000000000000000af7,1,913,0.3670701218422061,16,90,"{""type"":""Point"",""coordinates"":[108.42064757727083,14.38966179070356]}"
00000000000000000b3e,1,794,0.2440346547642307,16,90,"{""type"":""Point"",""coordinates"":[108.45029168107415,14.216648669829862]}"
00000000000000000b4f,1,927,0.5914954493483571,16,90,"{""type"":""Point"",""coordinates"":[108.44624727641866,14.198321764500196]}"
00000000000000000c7f,1,1076,0.1779071268086292,16,90,"{""type"":""Point"",""coordinates"":[108.44139577447253,14.198861315727664]}"
000000000000000006ea,1,770,0.39295602752618286,17,90,"{""type"":""Point"",""coordinates"":[108.45945513373897,14.22122816661175]}"
0000000000000000078c,1,885,0.6772037838042602,17,90,"{""type"":""Point"",""coordinates"":[108.51631759037252,14.351665790627143]}"
000000000000000007c8,1,771,0.10458118149657947,17,90,"{""type"":""Point"",""coordinates"":[108.58342260212584,14.31070002924914]}"
0000000000000000093c,1,1029,0.3652762641368892,17,90,"{""type"":""Point"",""coordinates"":[108.45433162662856,14.444098496364028]}"
00000000000000000a43,1,1008,0.6261042276330656,17,90,"{""type"":""Point"",""coordinates"":[108.44436107667306,14.407449144805756]}"
00000000000000000a98,1,989,0.5999470369893564,17,90,"{""type"":""Point"",""coordinates"":[108.45055922713735,14.19427735984472]}"
00000000000000000702,1,769,0.1826944731752782,18,90,"{""type"":""Point"",""coordinates"":[108.43196477574448,14.224461014875498]}"
000000000000000007c4,1,908,0.2317910797011855,19,90,"{""type"":""Point"",""coordinates"":[108.4616088795478,14.19481691107219]}"
00000000000000000828,1,921,0.5155273876813832,19,90,"{""type"":""Point"",""coordinates"":[108.32335891048676,14.37106733931069]}"
00000000000000000a5b,1,819,0.31112523110663326,19,90,"{""type"":""Point"",""coordinates"":[108.45541072908351,14.141998859094125]}"
0000000000000000089f,1,921,0.22543630388508884,20,90,"{""type"":""Point"",""coordinates"":[108.5306000910467,14.412840197979369]}"
00000000000000000a62,1,1021,0.43097674643016115,20,90,"{""type"":""Point"",""coordinates"":[108.44813347616429,14.196703110817795]}"
00000000000000000aab,1,651,0.34708108150906314,20,90,"{""type"":""Point"",""coordinates"":[108.61603200812968,14.218262864411209]}"
00000000000000000afa,1,677,0.06373626603997862,20,90,"{""type"":""Point"",""coordinates"":[108.49718358775219,14.228233414366706]}"
00000000000000000b31,1,1014,0.34001036827849684,20,90,"{""type"":""Point"",""coordinates"":[108.40555352020492,14.38049833803873]}"
000000000000000008c8,1,737,0.7715939673405257,21,90,"{""type"":""Point"",""coordinates"":[108.43169722968126,14.275936877436479]}"
000000000000000008c7,1,776,0.10785248450077034,23,90,"{""type"":""Point"",""coordinates"":[108.43115767845381,14.219881518093606]}"
00000000000000000aeb,1,1029,0.3293248537172737,23,90,"{""type"":""Point"",""coordinates"":[108.40555352020492,14.397746140913455]}"
000000000000000008e2,1,1028,0.18177477749037585,24,90,"{""type"":""Point"",""coordinates"":[108.31985405705875,14.35139378546289]}"
0000000000000000091a,1,835,0.73982268559424,24,90,"{""type"":""Point"",""coordinates"":[108.4667323866582,14.142805956384798]}"
00000000000000000bcc,1,1013,0.698576317850936,24,90,"{""type"":""Point"",""coordinates"":[108.42684572773511,14.408795793323893]}"
00000000000000000938,1,1169,0.17175109019232038,25,90,"{""type"":""Point"",""coordinates"":[108.41283077312416,14.501232958161832]}"
000000000000000009c5,1,840,0.29435578156289055,25,90,"{""type"":""Point"",""coordinates"":[108.47211898073077,14.241441271687018]}"
000000000000000009f3,1,1029,0.749888063589364,25,90,"{""type"":""Point"",""coordinates"":[108.32012606222301,14.35139378546289]}"
0000000000000000081e,1,890,0.5183319842965489,26,90,"{""type"":""Point"",""coordinates"":[108.42226177185218,14.283481676418907]}"
00000000000000000931,1,938,0.537006299591311,27,90,"{""type"":""Point"",""coordinates"":[108.53410494447472,14.34384898648046]}"
00000000000000000a4c,1,1033,0.43081202783940775,27,90,"{""type"":""Point"",""coordinates"":[108.32443801294168,14.29830372832056]}"
00000000000000000af8,1,852,0.37084766416087456,27,90,"{""type"":""Point"",""coordinates"":[108.46376708445767,14.195356462299653]}"
00000000000000000960,1,760,0.31029083708459215,29,90,"{""type"":""Point"",""coordinates"":[108.44274688209173,14.247906968214519]}"
00000000000000000c58,1,702,0.04195958331208027,30,90,"{""type"":""Point"",""coordinates"":[108.45244542688296,14.260575274307355]}"
0000000000000000086a,1,1076,0.12864894130975535,33,90,"{""type"":""Point"",""coordinates"":[108.4195684748159,14.36810203711015]}"
00000000000000000bf0,1,846,0.5082641404338001,34,90,"{""type"":""Point"",""coordinates"":[108.44867302739175,14.209910968138102]}"
00000000000000000a80,1,840,0.2863569168582413,36,90,"{""type"":""Point"",""coordinates"":[108.44651928158292,14.36864158833762]}"
00000000000000000752,1,1060,0.14500549879837366,2,91,"{""type"":""Point"",""coordinates"":[108.42361287947138,14.4268506934893]}"
00000000000000000a52,1,754,0.6129679339215028,2,91,"{""type"":""Point"",""coordinates"":[108.50850078622584,14.332531788006808]}"
000000000000000006f3,1,742,0.1737044087940054,6,91,"{""type"":""Point"",""coordinates"":[108.53518404692966,14.24548121724144]}"
00000000000000000952,1,760,0.15257319395249958,6,91,"{""type"":""Point"",""coordinates"":[108.50041643601593,14.3387299384711]}"
00000000000000000788,1,1061,0.39274204445270156,8,91,"{""type"":""Point"",""coordinates"":[108.42172667972578,14.376725938547512]}"
000000000000000007be,1,911,0.17067312463416862,10,91,"{""type"":""Point"",""coordinates"":[108.51119854236318,14.352200882753557]}"
00000000000000000ba6,1,730,0.17438932863146916,11,91,"{""type"":""Point"",""coordinates"":[108.47427718564062,14.19293071132658]}"
00000000000000000a5e,1,625,0.3835711372215461,12,91,"{""type"":""Point"",""coordinates"":[108.48882723237801,14.285635422227719]}"
00000000000000000697,1,1217,0.7327528579332693,13,91,"{""type"":""Point"",""coordinates"":[108.43088567328955,14.531149067129395]}"
00000000000000000991,1,948,0.506522646658162,13,91,"{""type"":""Point"",""coordinates"":[108.40851882240547,14.392359546840893]}"
0000000000000000075d,1,735,0.56930465004244,14,91,"{""type"":""Point"",""coordinates"":[108.448945032556,14.319595935850762]}"
0000000000000000079c,1,761,0.3935082095107896,16,91,"{""type"":""Point"",""coordinates"":[108.45433162662857,14.234164018767792]}"
00000000000000000704,1,1146,0.030531734894798213,17,91,"{""type"":""Point"",""coordinates"":[108.39423632173127,14.496653461379937]}"
00000000000000000922,1,724,0.3200184216487355,17,91,"{""type"":""Point"",""coordinates"":[108.45271743204722,14.365948291301335]}"
00000000000000000a4d,1,1011,0.30248382019740916,17,91,"{""type"":""Point"",""coordinates"":[108.44840548132855,14.196975115982058]}"
00000000000000000b10,1,1171,0.5297801234354894,17,91,"{""type"":""Point"",""coordinates"":[108.3802213671203,14.50096541209862]}"
000000000000000006ee,1,612,0.4071149629844917,19,91,"{""type"":""Point"",""coordinates"":[108.51146608842637,14.250332719187591]}"
0000000000000000095f,1,983,0.5009501106550077,24,91,"{""type"":""Point"",""coordinates"":[108.31850740854061,14.37888414345738]}"
00000000000000000a4e,1,735,0.7230708260983107,25,91,"{""type"":""Point"",""coordinates"":[108.45244542688296,14.365408740073867]}"
00000000000000000bbc,1,910,0.14164942018203386,25,91,"{""type"":""Point"",""coordinates"":[108.44166777963679,14.220421069321077]}"
00000000000000000a20,1,753,0.27939613815231634,1,92,"{""type"":""Point"",""coordinates"":[108.45487117785603,14.237129320968336]}"
0000000000000000085c,1,994,0.10994429267049244,3,92,"{""type"":""Point"",""coordinates"":[108.49421828555164,14.482098955541492]}"
00000000000000000be5,1,629,0.058129728577734574,5,92,"{""type"":""Point"",""coordinates"":[108.58396215335328,14.241441271687018]}"
00000000000000000aa8,1,677,0.32539322160133344,7,92,"{""type"":""Point"",""coordinates"":[108.61576000296542,14.255456226298001]}"
00000000000000000849,1,686,0.6625503118520443,8,92,"{""type"":""Point"",""coordinates"":[108.48478728682359,14.176222459679321]}"
00000000000000000959,1,730,0.3270949859174299,8,92,"{""type"":""Point"",""coordinates"":[108.47535628809555,14.270278278199651]}"
0000000000000000098f,1,1015,0.21631473238414733,8,92,"{""type"":""Point"",""coordinates"":[108.40555352020492,14.412840197979369]}"
000000000000000006b7,1,654,0.4489837727311392,10,92,"{""type"":""Point"",""coordinates"":[108.48721303779668,14.241980822914485]}"
00000000000000000838,1,645,0.00165069047526345,10,92,"{""type"":""Point"",""coordinates"":[108.48640148140495,14.240901720459552]}"
00000000000000000b95,1,843,0.2076858272727008,10,92,"{""type"":""Point"",""coordinates"":[108.53410494447472,14.353551990372754]}"
00000000000000000bbf,1,815,0.30280353670928906,10,92,"{""type"":""Point"",""coordinates"":[108.44894503255601,14.243055466268366]}"
00000000000000000a41,1,1023,0.08923292793659132,13,92,"{""type"":""Point"",""coordinates"":[108.47804958513184,14.499614304479428]}"
0000000000000000065a,1,618,0.3384491809337803,16,92,"{""type"":""Point"",""coordinates"":[108.55269939586758,14.119087997881515]}"
00000000000000000b65,1,933,0.019051710415949774,16,92,"{""type"":""Point"",""coordinates"":[108.42711327379833,14.391280444385961]}"
000000000000000008a0,1,975,0.3668281924775205,19,92,"{""type"":""Point"",""coordinates"":[108.47077233221262,14.4123006467519]}"
00000000000000000928,1,733,0.6859792407831014,20,92,"{""type"":""Point"",""coordinates"":[108.4624204359395,14.304234332721645]}"
00000000000000000a70,1,670,0.31866638194595753,27,92,"{""type"":""Point"",""coordinates"":[108.49772313897964,14.238475969486476]}"
00000000000000000655,1,726,0.25548490251244493,2,94,"{""type"":""Point"",""coordinates"":[108.47858913635932,14.25060472435185]}"
00000000000000000907,1,1112,0.5603823779022563,3,94,"{""type"":""Point"",""coordinates"":[108.43789538014558,14.524139360273379]}"
000000000000000006ad,1,968,0.6710374212636756,4,94,"{""type"":""Point"",""coordinates"":[108.45029168107415,14.412568192815112]}"
0000000000000000084d,1,661,0.7242392925634987,4,94,"{""type"":""Point"",""coordinates"":[108.59258605479064,14.270813370326069]}"
00000000000000000888,1,773,0.4868190545778651,4,94,"{""type"":""Point"",""coordinates"":[108.44678682764615,14.241708817750226]}"
00000000000000000bfa,1,1017,0.5923602085482993,4,94,"{""type"":""Point"",""coordinates"":[108.4052859741417,14.412028641587646]}"
00000000000000000864,1,581,0.126330932953431,5,94,"{""type"":""Point"",""coordinates"":[108.4408606823461,14.271085375490328]}"
000000000000000008ce,1,976,0.6486797508599726,5,94,"{""type"":""Point"",""coordinates"":[108.4419353257,14.417152148698055]}"
000000000000000007b0,1,655,0.7465006068020857,6,94,"{""type"":""Point"",""coordinates"":[108.6065965503006,14.220688615384281]}"
000000000000000009a4,1,880,0.6807858381775848,7,94,"{""type"":""Point"",""coordinates"":[108.4950253828423,14.350586688172218]}"
00000000000000000c38,1,948,0.2084372472446182,7,94,"{""type"":""Point"",""coordinates"":[108.50122353330661,14.479945209732676]}"
00000000000000000958,1,837,0.7290661587413626,9,94,"{""type"":""Point"",""coordinates"":[108.55215984464013,14.364062091555727]}"
00000000000000000c0f,1,706,0.5333541786947343,9,94,"{""type"":""Point"",""coordinates"":[108.51362429333624,14.201015061536479]}"
00000000000000000670,1,1006,0.13551096164888277,11,94,"{""type"":""Point"",""coordinates"":[108.40663262265987,14.411493549461234]}"
000000000000000007d3,1,882,0.6337382800887408,12,94,"{""type"":""Point"",""coordinates"":[108.42522707405271,14.275664872272218]}"
00000000000000000b80,1,670,0.7734165880740521,12,94,"{""type"":""Point"",""coordinates"":[108.49718358775219,14.206406114710095]}"
0000000000000000097d,1,966,0.6813800186476476,13,94,"{""type"":""Point"",""coordinates"":[108.41363787041482,14.382924089011805]}"
00000000000000000b4d,1,663,0.3094004280924655,13,94,"{""type"":""Point"",""coordinates"":[108.49583693923404,14.19616355959033]}"
000000000000000006d8,1,626,0.422728472707674,14,94,"{""type"":""Point"",""coordinates"":[108.50957988868076,14.258956620624955]}"
0000000000000000075f,1,965,0.21880568545373147,14,94,"{""type"":""Point"",""coordinates"":[108.41848937236097,14.281595476673303]}"
00000000000000000aef,1,576,0.04673007439460308,14,94,"{""type"":""Point"",""coordinates"":[108.49206453974283,14.154934711250169]}"
00000000000000000721,1,635,0.3330356821420103,16,94,"{""type"":""Point"",""coordinates"":[108.48424773559613,14.194009813781514]}"
000000000000000008d1,1,917,0.2839915708394296,16,94,"{""type"":""Point"",""coordinates"":[108.41498897803402,14.38346364023927]}"
00000000000000000a2f,1,617,0.32223835183317395,16,94,"{""type"":""Point"",""coordinates"":[108.44112822840931,14.287526081074384]}"
00000000000000000c2d,1,847,0.2699765677426049,16,94,"{""type"":""Point"",""coordinates"":[108.43843493137302,14.364329637618932]}"
000000000000000008fe,1,550,0.7720259861603637,17,94,"{""type"":""Point"",""coordinates"":[108.52467394574668,14.191044511580973]}"
00000000000000000b66,1,677,0.7498966406397843,17,94,"{""type"":""Point"",""coordinates"":[108.4944902907159,14.206945665937559]}"
00000000000000000a51,1,773,0.71845101206035,18,94,"{""type"":""Point"",""coordinates"":[108.46026223102965,14.219341966866141]}"
00000000000000000956,1,1164,0.3720070787365857,21,94,"{""type"":""Point"",""coordinates"":[108.4060930714324,14.506352006171179]}"
00000000000000000875,1,966,0.292489930947088,24,94,"{""type"":""Point"",""coordinates"":[108.42549907921698,14.393973741422244]}"
00000000000000000911,1,680,0.17182927787698354,24,94,"{""type"":""Point"",""coordinates"":[108.4710443373769,14.147117907103476]}"
00000000000000000935,1,609,0.6809335874286427,25,94,"{""type"":""Point"",""coordinates"":[108.49933733356099,14.253565567451338]}"
00000000000000000a42,1,1068,0.44197534043444664,26,94,"{""type"":""Point"",""coordinates"":[108.33818096238842,14.376997943711773]}"
00000000000000000770,1,711,0.32565513802645163,30,94,"{""type"":""Point"",""coordinates"":[108.43681627769064,14.280788379382626]}"
00000000000000000bf3,1,706,0.6494978248018076,30,94,"{""type"":""Point"",""coordinates"":[108.47023278098516,14.303422776329915]}"
000000000000000008b7,1,977,0.22693642860903573,31,94,"{""type"":""Point"",""coordinates"":[108.33683431387027,14.3664878425288]}"
00000000000000000932,1,946,0.3302885247745557,33,94,"{""type"":""Point"",""coordinates"":[108.445440179128,14.202901261282085]}"
00000000000000000678,1,712,0.7143364708947256,3,95,"{""type"":""Point"",""coordinates"":[108.543807948367,14.219609512929349]}"
000000000000000007e4,1,850,0.7312776886298957,3,95,"{""type"":""Point"",""coordinates"":[108.45379653450215,14.144692156130404]}"
00000000000000000ad5,1,753,0.7948503414023653,3,95,"{""type"":""Point"",""coordinates"":[108.49421828555164,14.336032182333765]}"
00000000000000000b40,1,761,0.2251534624405419,3,95,"{""type"":""Point"",""coordinates"":[108.46053423619392,14.255184221133735]}"
00000000000000000a2a,1,722,0.3955518622573806,4,95,"{""type"":""Point"",""coordinates"":[108.53087209621097,14.276204423499685]}"
0000000000000000077e,1,696,0.3099051105008014,5,95,"{""type"":""Point"",""coordinates"":[108.59959130254562,14.267312975999113]}"
0000000000000000083e,1,711,0.7782281396678157,5,95,"{""type"":""Point"",""coordinates"":[108.5109265371989,14.204519914964486]}"
00000000000000000843,1,576,0.03109905362986043,5,95,"{""type"":""Point"",""coordinates"":[108.44894503255601,14.286986529846917]}"
000000000000000007bf,1,946,0.5094442794339249,6,95,"{""type"":""Point"",""coordinates"":[108.44759838403786,14.38993379586782]}"
00000000000000000829,1,730,0.7156844956018925,6,95,"{""type"":""Point"",""coordinates"":[108.5168571416,14.280788379382622]}"
00000000000000000a03,1,1204,0.425948422752632,6,95,"{""type"":""Point"",""coordinates"":[108.40097402342305,14.520906512009628]}"
0000000000000000067a,1,906,0.1934097284012214,7,95,"{""type"":""Point"",""coordinates"":[108.51739669282746,14.355705736181568]}"
00000000000000000709,1,1034,0.5782620719041228,7,95,"{""type"":""Point"",""coordinates"":[108.4715794295033,14.444638047591491]}"
00000000000000000c78,1,1022,0.10794732718681044,7,95,"{""type"":""Point"",""coordinates"":[108.45298497811044,14.42981599568984]}"
00000000000000000750,1,1169,0.21998559823380381,8,95,"{""type"":""Point"",""coordinates"":[108.3934292244406,14.496113910152474]}"
00000000000000000a8e,1,704,0.5913154931590846,8,95,"{""type"":""Point"",""coordinates"":[108.55377849832252,14.292105577856272]}"
00000000000000000bf4,1,683,0.4564018512747672,8,95,"{""type"":""Point"",""coordinates"":[108.42603863044445,14.216376664665601]}"
000000000000000006d2,1,646,0.4870113396534541,9,95,"{""type"":""Point"",""coordinates"":[108.58045729992527,14.219341966866141]}"
0000000000000000070b,1,698,0.622170288697676,9,95,"{""type"":""Point"",""coordinates"":[108.60524990178243,14.251411821642524]}"
000000000000000007de,1,645,0.7256453002613088,9,95,"{""type"":""Point"",""coordinates"":[108.64001751269616,14.132835406429292]}"
000000000000000007b8,1,727,0.10247769080712521,10,95,"{""type"":""Point"",""coordinates"":[108.57749199772474,14.300729479293635]}"
000000000000000007ef,1,707,0.1618909525535258,10,95,"{""type"":""Point"",""coordinates"":[108.51119854236318,14.201015061536479]}"
00000000000000000925,1,870,0.20361872832963313,10,95,"{""type"":""Point"",""coordinates"":[108.50338173821648,14.35867103838211]}"
00000000000000000a61,1,624,0.44547825485204395,10,95,"{""type"":""Point"",""coordinates"":[108.43708382375384,14.290758929338132]}"
00000000000000000aa4,1,720,0.5033055983565964,10,95,"{""type"":""Point"",""coordinates"":[108.62923540634894,14.243595017495833]}"
00000000000000000b13,1,598,0.17428759080565948,10,95,"{""type"":""Point"",""coordinates"":[108.52763478884617,14.232010272958982]}"
00000000000000000b44,1,739,0.08282653682107066,10,95,"{""type"":""Point"",""coordinates"":[108.59662600034507,14.308813829503528]}"
00000000000000000c7e,1,577,0.5098058319188766,10,95,"{""type"":""Point"",""coordinates"":[108.51011943990822,14.185925463571618]}"
00000000000000000755,1,724,0.003635378317601967,11,95,"{""type"":""Point"",""coordinates"":[108.49745113381537,14.185118366280944]}"
000000000000000007ca,1,722,0.12009804826493842,11,95,"{""type"":""Point"",""coordinates"":[108.45837603128405,14.149811204139759]}"
000000000000000009ab,1,595,0.049140474022079994,11,95,"{""type"":""Point"",""coordinates"":[108.48101488733239,14.306927629757924]}"
00000000000000000a07,1,881,0.7757550438534135,11,95,"{""type"":""Point"",""coordinates"":[108.54272884591208,14.451915300510718]}"
00000000000000000bc9,1,600,0.29728004834365684,11,95,"{""type"":""Point"",""coordinates"":[108.44678682764614,14.264887225026039]}"
00000000000000000c0b,1,680,0.5795668756482403,11,95,"{""type"":""Point"",""coordinates"":[108.4950253828423,14.305580981239785]}"
00000000000000000738,1,740,0.320396075691466,12,95,"{""type"":""Point"",""coordinates"":[108.52952098859177,14.255184221133739]}"
00000000000000000a78,1,979,0.24891642077974485,12,95,"{""type"":""Point"",""coordinates"":[108.50014888995273,14.467276903639835]}"
00000000000000000ab6,1,785,0.01998736476597074,12,95,"{""type"":""Point"",""coordinates"":[108.5206295410912,14.290219378110663]}"
0000000000000000079a,1,1099,0.3528407269015347,13,95,"{""type"":""Point"",""coordinates"":[108.39935536974065,14.452454851738183]}"
00000000000000000c47,1,675,0.08984182406370833,13,95,"{""type"":""Point"",""coordinates"":[108.54596169417582,14.209638962973838]}"
00000000000000000687,1,963,0.4521263447565663,14,95,"{""type"":""Point"",""coordinates"":[108.44409353060985,14.38346364023927]}"
000000000000000006ac,1,1218,0.4101534846560707,14,95,"{""type"":""Point"",""coordinates"":[108.3802213671203,14.50608446010798]}"
00000000000000000b9f,1,731,0.04287081845415852,14,95,"{""type"":""Point"",""coordinates"":[108.53491204176538,14.261114825534824]}"
00000000000000000c54,1,735,0.6240801964991631,14,95,"{""type"":""Point"",""coordinates"":[108.61953240245663,14.267852527226577]}"
00000000000000000737,1,667,0.30190785913603413,15,95,"{""type"":""Point"",""coordinates"":[108.45055922713735,14.261921922825497]}"
000000000000000007cb,1,844,0.6099562755772033,15,95,"{""type"":""Point"",""coordinates"":[108.56051620001426,14.284021227646374]}"
0000000000000000095a,1,706,0.2340375838467872,15,95,"{""type"":""Point"",""coordinates"":[108.61683910542034,14.259768177016682]}"
00000000000000000a79,1,768,0.5991374389306247,15,95,"{""type"":""Point"",""coordinates"":[108.49017833999721,14.18376725866175]}"
00000000000000000c75,1,785,0.7616706517149463,15,95,"{""type"":""Point"",""coordinates"":[108.47939623365,14.279169725700225]}"
0000000000000000073b,1,1023,0.0779388568911692,16,95,"{""type"":""Point"",""coordinates"":[108.45675737760163,14.455687700001937]}"
00000000000000000831,1,1150,0.46432720952966666,16,95,"{""type"":""Point"",""coordinates"":[108.39369677050382,14.501772509389296]}"
00000000000000000a67,1,759,0.007796339276971542,16,95,"{""type"":""Point"",""coordinates"":[108.50796123499835,14.333066880133222]}"
00000000000000000b9d,1,1137,0.6407256475778191,16,95,"{""type"":""Point"",""coordinates"":[108.42091512333404,14.508510211081054]}"
0000000000000000083a,1,1012,0.7259627474217565,17,95,"{""type"":""Point"",""coordinates"":[108.42415243069885,14.409335344551364]}"
000000000000000009c0,1,619,0.08389662707500423,17,95,"{""type"":""Point"",""coordinates"":[108.67585976696377,14.1511578526579]}"
0000000000000000077c,1,905,0.25366612192124693,18,95,"{""type"":""Point"",""coordinates"":[108.44436107667308,14.375646836092576]}"
00000000000000000b38,1,560,0.7289012402067029,18,95,"{""type"":""Point"",""coordinates"":[108.51415938546266,14.16166795384087]}"
000000000000000006f5,1,935,0.2842777996848622,19,95,"{""type"":""Point"",""coordinates"":[108.40312776923186,14.384270737529949]}"
000000000000000008b5,1,756,0.02409294609424395,19,95,"{""type"":""Point"",""coordinates"":[108.45648983153845,14.244946125115028]}"
0000000000000000090f,1,688,0.6063037746754311,19,95,"{""type"":""Point"",""coordinates"":[108.52359484329175,14.247906968214519]}"
