system:index,defo,district,elevation,label_std,label_test_period,label_train_period,lat,lon,loss_any_2001_2024,loss_first_year,mean_elevation_m,mean_slope_deg,rain_last12m_total_mm,rain_mean_annual_2000_2024_mm,rand,slope,split,treecover2000,.geo
00000000000000000c31_0,1,KBang,606,1,1,0,14.302615679039246,108.50176308453406,1,2024,601,23.208916,3361.179399266839,2766.2203726602984,0.17098626100782632,23,train,93,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008bf_0,1,KBang,767,1,0,1,14.258956620624955,108.42792483019005,1,2017,795,33.079075,3954.77065885067,3193.707802749039,0.3992211248563279,24,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f9_0,1,KBang,597,1,0,0,14.165444812433137,108.50230263576152,0,0,597,24.416838,2927.8332602009177,2497.137565198986,0.647573713766116,24,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096c_0,1,KBang,996,1,1,0,14.500425860871156,108.4909854372879,1,2020,985,16.46482,3149.5016675293446,2511.7643873978677,0.6345950517698316,24,train,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ac1_0,1,KBang,589,1,0,1,14.21368336762932,108.5187433413456,1,2016,578,19.772459,3132.6109425723553,2663.5936415282367,0.24782418090656522,24,train,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bf9_0,1,KBang,598,1,0,1,14.154934711250169,108.48398018953291,1,2016,598,23.605139,3179.5106303691864,2674.3027243573615,0.2534930338285377,24,train,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c0e_0,1,KBang,743,1,1,0,14.260575274307355,108.4408606823461,1,2024,722,34.71779,3954.77065885067,3193.707802749039,0.4997355691947175,25,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008bc_0,1,KBang,617,1,0,0,14.172182514124898,108.50796123499835,0,0,623,18.993677,2927.8332602009177,2497.137565198986,0.6211542393840416,26,train,88,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aa5_0,1,KBang,763,1,0,1,14.261382371598026,108.4295390247714,1,2015,763,26.232302,3954.77065885067,3193.707802749039,0.4864070653226601,26,train,93,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000897_0,1,KBang,618,1,1,0,14.241708817750226,108.50418883550714,1,2021,625,24.327232,3132.6109425723553,2663.5936415282367,0.7394057993710909,29,train,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a75_0,1,KBang,656,1,1,0,14.198049759335937,108.61791820787529,1,2022,647,27.348146,2827.968597881496,2459.472389055322,0.5388340854170985,30,train,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e1_0,1,KBang,953,1,0,0,14.386428942439814,108.40286022316863,0,0,968,25.488737,3307.1987401247025,2646.067406310553,0.4514176338635857,32,train,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b92_0,1,KBang,1143,1,1,0,14.491529954269536,108.41902892358843,1,2019,1162,29.053303,3082.7387473136187,2420.537351960532,0.5150190560117892,32,train,84,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000691_0,1,KBang,755,1,0,0,14.164365709978206,108.47804958513184,0,0,755,37.82222,3179.5106303691864,2674.3027243573615,0.07196683811251381,38,train,88,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000900_0,1,KBang,661,1,1,0,14.245213671178234,108.61980440762089,0,2019,661,2.7802885,2921.3837886452675,2499.82747799868,0.010512497759124106,3,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a77_0,1,KBang,517,1,1,0,14.144152604902938,108.53571913905607,0,2019,515,3.4127958,3335.206618718803,2843.7770705979806,0.5918856414865706,3,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000067c_0,1,KBang,661,1,1,0,14.265966327480971,108.43358342942687,1,2019,663,4.7739387,3954.77065885067,3193.707802749039,0.3218447987584657,5,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000661_0,1,KBang,722,1,1,0,14.27539732620901,108.55162029341264,1,2023,725,10.992985,3002.574410483241,2569.066161002828,0.2377227754754988,6,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000662_0,1,KBang,759,1,0,1,14.236050218513402,108.44894503255601,1,2016,759,5.864253,3484.5955844521523,2837.824403122823,0.6502566522012209,6,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d7_0,1,KBang,528,1,0,0,14.191044511580973,108.5125451908813,0,0,528,5.721025,2927.8332602009177,2497.137565198986,0.7971911189654995,6,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ae9_0,1,KBang,561,1,0,0,14.133374957656757,108.50823324016261,0,0,558,3.825573,3335.206618718803,2843.7770705979806,0.5797045340053572,6,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076b_0,1,KBang,688,1,0,0,14.237936418259011,108.58126439721595,0,0,690,5.7222047,2988.904823511839,2527.354326276477,0.22974943350426658,7,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b2f_0,1,KBang,851,1,0,1,14.429548449626633,108.56617479925109,1,2017,855,9.9341345,3010.9200901687145,2435.0759028388934,0.37381829947680456,7,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bba_0,1,KBang,837,1,0,1,14.389394244640354,108.62141860220223,1,2017,837,6.7245746,2952.925736054778,2405.8077794335663,0.7195805227407495,7,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000879_0,1,KBang,548,1,1,0,14.079745349286965,108.55485314167639,0,2022,551,9.375195,2688.57763389498,2350.219560145993,0.01688673345195879,8,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b2_0,1,KBang,526,1,0,1,14.191316516745234,108.52170864354615,1,2016,526,8.290269,2927.8332602009177,2497.137565198986,0.041792403796210964,8,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a33_0,1,KBang,630,1,0,1,14.13741490321118,108.53275829595657,0,2016,629,7.9426,3335.206618718803,2843.7770705979806,0.7548067181764722,8,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000071e_0,1,KBang,620,1,1,0,14.306120532467249,108.48236153585052,1,2019,620,8.758646,3410.552547223866,2766.438409104254,0.6759786697721258,9,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000732_0,1,KBang,618,1,1,0,14.283749222482115,108.44058867718184,1,2019,618,8.758556,3954.77065885067,3193.707802749039,0.5616951004199081,9,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a01_0,1,KBang,510,1,0,1,14.159514208032059,108.57560579797912,1,2006,511,8.973375,2894.3183166086674,2468.4566263710717,0.5958667085329074,9,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000934_0,1,KBang,567,1,1,0,14.103998399916659,108.5405706410022,0,2022,571,7.3372755,3335.206618718803,2843.7770705979806,0.19454055177711393,10,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000898_0,1,KBang,505,1,0,1,14.018566482833688,108.54758034785822,1,2013,505,12.270949,2564.0038387179375,2229.6440313951343,0.2933329017307649,12,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a65_0,1,KBang,759,1,1,0,14.306388078530459,108.46349507929341,1,2019,758,12.330315,3410.552547223866,2766.438409104254,0.34389755434513203,12,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b60_0,1,KBang,566,1,1,0,14.190237414290298,108.56401659434123,1,2022,566,12.028374,2894.3183166086674,2468.4566263710717,0.058368394416314584,12,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007af_0,1,KBang,607,1,0,1,14.153316057567766,108.48613393534174,1,2018,607,12.7612,3179.5106303691864,2674.3027243573615,0.2839303822315641,13,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a12_0,1,KBang,570,1,0,1,14.16032130532273,108.51065899113568,1,2018,574,16.60408,2927.8332602009177,2497.137565198986,0.1983095565134202,13,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a8_0,1,KBang,1008,1,0,0,14.38993379586782,108.44004912595437,0,0,1008,15.224325,3307.1987401247025,2646.067406310553,0.6575264624407209,15,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bb4_0,1,KBang,758,1,1,0,14.235782672450197,108.45244542688296,1,2023,756,16.247896,3116.021737858653,2587.275775269555,0.7698567027628959,15,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ec_0,1,KBang,648,1,1,0,14.081091997805109,108.54838744514889,1,2023,648,16.32237,3250.9848297685385,2783.4902848679035,0.5835411376449265,16,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078b_0,1,KBang,565,1,0,1,14.142533951220537,108.51443139062691,1,2018,562,16.643158,3335.206618718803,2843.7770705979806,0.06480416271141898,17,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000790_0,1,KBang,727,1,1,0,14.16166795384087,108.48074288216813,0,2020,732,28.667377,3179.5106303691864,2674.3027243573615,0.7189072518682257,24,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000846_0,1,KBang,1143,1,0,1,14.499079212353013,108.38749862003951,1,2017,1143,24.397423,3139.124945908785,2478.474790363861,0.13067824816333196,24,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bf1_0,1,KBang,1000,1,0,0,14.43466749763599,108.46592083026647,0,0,1000,0.92740995,3026.558855623007,2396.239654855617,0.2663874964344938,1,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000730_0,1,KBang,611,1,1,0,14.285367876164512,108.44032113111865,0,2020,613,9.617808,3954.77065885067,3193.707802749039,0.20742629572222993,3,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0c_0,1,KBang,719,1,1,0,14.321482135596373,108.49987688478845,1,2020,721,2.0864837,3410.552547223866,2766.438409104254,0.05428375206848712,3,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f7_0,1,KBang,656,1,0,1,14.237396867031542,108.5222481947736,1,2017,656,3.9321153,3132.6109425723553,2663.5936415282367,0.3656173453444309,4,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c7c_0,1,KBang,726,1,0,0,14.280248828155155,108.47589138022197,0,0,726,4.1672873,3299.3934005498886,2718.926994363391,0.28889699658511436,4,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092e_0,1,KBang,745,1,1,0,14.284288773709578,108.53167919350163,1,2021,746,6.3549027,3283.608837634325,2704.4453318488963,0.15021869796508458,5,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bdc_0,1,KBang,620,1,0,0,14.065190843448514,108.5599766487868,0,0,623,8.873594,2688.57763389498,2350.219560145993,0.020126285330868576,5,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d5_0,1,KBang,613,1,0,0,14.195628467463914,108.52359484329175,0,0,618,6.802627,2927.8332602009177,2497.137565198986,0.5242483018494145,6,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c68_0,1,KBang,1044,1,1,0,14.41445439256072,108.41525652409723,1,2019,1040,6.238003,3056.5912619680166,2430.7695342178336,0.36204480934581484,6,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000719_0,1,KBang,539,1,1,0,14.13957310812105,108.53113964227417,1,2021,536,7.4928436,3335.206618718803,2843.7770705979806,0.7925019829709533,7,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000908_0,1,KBang,1004,1,0,1,14.434939502800251,108.46565328420326,1,2018,1004,7.3437285,3026.558855623007,2396.239654855617,0.5661310828139811,7,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ae3_0,1,KBang,988,1,1,0,14.388047596122213,108.44032113111865,1,2023,988,6.724561,3307.1987401247025,2646.067406310553,0.7568803113205336,7,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000069e_0,1,KBang,910,1,0,0,14.359750140837045,108.52197618960933,0,0,902,13.999024,3057.4028005301952,2452.323266195249,0.18189106095067553,8,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ca_0,1,KBang,776,1,1,0,14.213950913692525,108.42361287947138,0,2019,775,6.667225,3484.5955844521523,2837.824403122823,0.2402962434156769,8,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000072a_0,1,KBang,597,1,0,0,14.307195175821132,108.48882723237801,0,0,604,15.95205,3410.552547223866,2766.438409104254,0.4571119428356444,8,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ac_0,1,KBang,588,1,1,0,14.278902179637015,108.44490062790052,1,2019,585,7.215865,3954.77065885067,3193.707802749039,0.1438486879548022,8,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000853_0,1,KBang,967,1,1,0,14.419038348443658,108.45298497811042,1,2023,972,7.3434157,3026.558855623007,2396.239654855617,0.37145160793260046,9,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a96_0,1,KBang,1047,1,1,0,14.443023853010146,108.42280132307964,1,2021,1047,9.533439,3056.5912619680166,2430.7695342178336,0.46807575382392397,10,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000abd_0,1,KBang,656,1,0,1,14.181613512852934,108.47885668242252,1,2014,664,10.44658,3179.5106303691864,2674.3027243573615,0.006298752785208084,10,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ba1_0,1,KBang,631,1,1,0,14.258417069397487,108.43412298065434,1,2019,628,8.879034,3954.77065885067,3193.707802749039,0.715515381941115,10,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bbd_0,1,KBang,576,1,1,0,14.076780047086425,108.55404604438573,0,2022,569,15.48813,2688.57763389498,2350.219560145993,0.28747434142938366,10,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c79_0,1,KBang,666,1,1,0,14.229852068049114,108.48344063830547,1,2022,667,6.803345,3116.021737858653,2587.275775269555,0.13294481292253058,10,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000086f_0,1,KBang,688,1,1,0,14.249258075833708,108.48909923754229,1,2023,691,14.208294,3116.021737858653,2587.275775269555,0.30704767432231506,13,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ab_0,1,KBang,563,1,1,0,14.129870104228747,108.50203508969832,0,2021,563,12.802631,3335.206618718803,2843.7770705979806,0.6477542880601537,13,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b9_0,1,KBang,553,1,0,1,14.255991318424412,108.50931234261755,0,2016,557,17.009674,3283.608837634325,2704.4453318488963,0.5523202738809261,13,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c5_0,1,KBang,653,1,0,1,14.049829240319395,108.49880224143459,0,2015,651,14.555351,3190.6124956309795,2728.4823353968372,0.767943977489533,13,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a24_0,1,KBang,585,1,1,0,14.230119614112317,108.5168571416,1,2024,577,7.29904,3132.6109425723553,2663.5936415282367,0.30361037521236334,13,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c24_0,1,KBang,554,1,1,0,14.139573108121047,108.56778899383244,0,2023,559,14.182756,2848.0301147326827,2458.056594692424,0.33215505393420197,13,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000672_0,1,KBang,704,1,0,1,14.17945530794307,108.47373763441315,1,2009,713,14.635816,3179.5106303691864,2674.3027243573615,0.7606554754135332,15,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e8_0,1,KBang,1019,1,1,0,14.44059810203707,108.46619283543073,1,2020,1019,14.076059,3026.558855623007,2396.239654855617,0.5809725545722737,15,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bd2_0,1,KBang,563,1,1,0,14.257609972106813,108.50769368893515,1,2022,559,13.120474,3283.608837634325,2704.4453318488963,0.49504678541628067,16,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bee_0,1,KBang,581,1,0,0,14.241441271687018,108.5187433413456,0,0,580,14.187274,3132.6109425723553,2663.5936415282367,0.7804976746606542,16,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077d_0,1,KBang,717,1,0,0,14.233896472704588,108.64055260482256,0,0,717,17.119917,2921.3837886452675,2499.82747799868,0.3598236238038426,17,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a1a_0,1,KBang,625,1,1,0,14.140112659348516,108.5386844412566,1,2022,615,18.292324,3335.206618718803,2843.7770705979806,0.4662852154549304,19,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000065c_0,1,KBang,547,1,1,0,14.206406114710095,108.53814489002914,1,2020,554,10.767964,3132.6109425723553,2663.5936415282367,0.519099185818753,20,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000942_0,1,KBang,812,1,0,1,14.26569432231671,108.42657372257088,1,2017,810,17.190836,3954.77065885067,3193.707802749039,0.5542516688790063,20,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ac8_0,1,KBang,585,1,1,0,14.125825699573275,108.61441335444727,1,2023,568,32.01418,2804.7301520854235,2443.1153159725673,0.14578709881321605,21,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b71_0,1,KBang,539,1,1,0,14.198861315727667,108.53949599764832,1,2020,539,21.117422,2927.8332602009177,2497.137565198986,0.1374889151263894,21,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b7b_0,1,KBang,532,1,1,0,14.196435564754589,108.53949599764832,1,2020,534,27.184494,2927.8332602009177,2497.137565198986,0.7352251710214112,21,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b45_0,1,KBang,557,1,0,1,14.17487581116118,108.55431804954999,1,2018,548,17.326973,2894.3183166086674,2468.4566263710717,0.1591923488532201,22,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000859_0,1,KBang,660,1,0,1,14.164093704813949,108.48344063830547,1,2017,660,23.371677,3179.5106303691864,2674.3027243573615,0.0364365353341628,23,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000085b_0,1,KBang,655,1,0,1,14.07731959831389,108.54704079663075,1,2012,644,27.619738,3250.9848297685385,2783.4902848679035,0.6836569846276098,23,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c35_0,1,KBang,973,1,0,0,14.397478594850249,108.4408606823461,0,0,973,24.39362,3307.1987401247025,2646.067406310553,0.5605679619315931,24,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bc_0,1,KBang,726,1,0,1,14.258149523334282,108.44328643331917,1,2018,759,31.247404,3954.77065885067,3193.707802749039,0.729898041502395,26,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b21_0,1,KBang,634,1,0,1,14.278902179637019,108.49367873432418,1,2017,623,26.0693,3299.3934005498886,2718.926994363391,0.38429117124232826,34,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d4_0,1,KBang,549,1,0,1,14.134721606174898,108.52008998986373,1,2014,549,0.9563593,3335.206618718803,2843.7770705979806,0.7263389199676286,1,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092f_0,1,KBang,758,1,1,0,14.329566485806268,108.60147750229122,1,2019,760,2.939955,2904.3306356593966,2447.77248901683,0.30208136767956717,3,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009fb_0,1,KBang,506,1,1,0,14.201826617928205,108.5384168951934,1,2022,506,3.4134073,3132.6109425723553,2663.5936415282367,0.5343266169697052,3,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000070f_0,1,KBang,888,1,1,0,14.326329178441467,108.32605220752305,0,2019,891,18.62679,3590.3718142211437,2839.256492314795,0.7626610598990817,5,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b97_0,1,KBang,673,1,1,0,14.240094623168877,108.52143663838187,1,2019,672,7.2148147,3132.6109425723553,2663.5936415282367,0.027069824706915657,6,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000804_0,1,KBang,758,1,0,1,14.329566485806268,108.51523848791757,1,2017,757,3.9336329,3361.179399266839,2766.2203726602984,0.08986113346294355,7,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c21_0,1,KBang,709,1,0,1,14.134182054947429,108.49475783677912,1,2017,712,13.425093,3364.3139811381698,2879.1407314955827,0.030516055960900568,13,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009fc_0,1,KBang,860,1,1,0,14.414726397724976,108.56671435047858,1,2019,860,13.579462,3010.9200901687145,2435.0759028388934,0.17715649049131132,14,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b5c_0,1,KBang,842,1,1,0,14.411761095524437,108.58396215335328,1,2021,836,11.609092,3010.9200901687145,2435.0759028388934,0.35834285586837256,15,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006dc_0,1,KBang,543,1,1,0,14.205327012255163,108.53949599764832,1,2022,539,19.426102,3132.6109425723553,2663.5936415282367,0.38717600983758094,16,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000995_0,1,KBang,601,1,0,0,14.293184680311207,108.47751003390437,0,0,590,18.722298,3299.3934005498886,2718.926994363391,0.5433604778104442,16,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e1_0,1,KBang,561,1,0,1,14.194549365008983,108.52898143736431,1,2018,566,12.763268,2927.8332602009177,2497.137565198986,0.20881556436770332,19,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073a_0,1,KBang,835,1,0,0,14.418226792051934,108.32281935925928,0,0,835,19.861176,3774.6228857189417,2999.9198697531438,0.07663566730296778,20,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c55_0,1,KBang,600,1,1,0,14.147657458330947,108.62788875783079,0,2023,600,27.672842,2804.7301520854235,2443.1153159725673,0.6360304594288998,28,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000883_0,1,KBang,844,1,0,1,14.198049759335937,108.45837603128403,1,2016,844,5.003931,3179.5106303691864,2674.3027243573615,0.42192557825952504,5,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a5c_0,1,KBang,895,1,1,0,14.385349839984878,108.42819237625328,1,2021,890,13.772037,3307.1987401247025,2646.067406310553,0.2750387477266053,6,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c40_0,1,KBang,582,1,1,0,14.165979904559558,108.49206453974283,1,2019,582,6.352231,3179.5106303691864,2674.3027243573615,0.5973284043352426,6,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000695_0,1,KBang,592,1,1,0,14.167331012178744,108.49287163703349,0,2023,598,13.771798,3179.5106303691864,2674.3027243573615,0.7631348769360117,7,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c62_0,1,KBang,726,1,0,1,14.305041430012317,108.46268798200272,1,2017,732,8.342654,3410.552547223866,2766.438409104254,0.3605435233878391,7,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c3f_0,1,KBang,660,1,1,0,14.189965409126039,108.48855968631483,1,2022,658,15.721734,3179.5106303691864,2674.3027243573615,0.6470799939533435,11,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000696_0,1,KBang,660,1,1,0,14.241980822914485,108.48775258902414,1,2022,653,10.480118,3116.021737858653,2587.275775269555,0.45006573570132846,12,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e2_0,1,KBang,483,1,1,0,14.016412737024874,108.60255660474616,1,2022,489,13.112015,2391.06220805645,2115.0544911156617,0.7331988369894302,12,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f1_0,1,KBang,989,1,0,1,14.395320389940382,108.44058867718184,1,2017,996,13.679301,3307.1987401247025,2646.067406310553,0.06289630025473014,12,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000983_0,1,KBang,772,1,0,0,14.33845793330684,108.50607503525276,0,0,767,4.7754717,3361.179399266839,2766.2203726602984,0.0564391575836225,13,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a3a_0,1,KBang,656,1,1,0,14.263001025280431,108.4408606823461,1,2019,656,17.94654,3954.77065885067,3193.707802749039,0.15188088689276136,18,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000858_0,1,KBang,677,1,1,0,14.06492329738531,108.55727889264946,1,2019,677,19.84486,2688.57763389498,2350.219560145993,0.5481313132148097,20,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a29_0,1,KBang,675,1,0,1,14.259496171852417,108.44490062790052,1,2016,693,33.112274,3954.77065885067,3193.707802749039,0.12615170057691671,29,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008df_0,1,KBang,713,1,1,0,14.296957079802416,108.55108074218518,0,2021,711,3.8228595,3002.574410483241,2569.066161002828,0.08523954815092094,2,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ac6_0,1,KBang,890,1,1,0,14.344656083771131,108.4909854372879,0,2021,891,5.628515,3410.552547223866,2766.438409104254,0.32419452262334447,3,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000af2_0,1,KBang,685,1,1,0,14.220960620548542,108.41848937236097,1,2021,680,8.596036,3484.5955844521523,2837.824403122823,0.011732120735838514,3,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000066a_0,1,KBang,723,1,1,0,14.279169725700225,108.47319808318571,1,2019,724,6.237215,3299.3934005498886,2718.926994363391,0.5770367114798906,4,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008be_0,1,KBang,923,1,1,0,14.372146441765622,108.45055922713735,1,2022,923,3.8241348,3174.5908024162054,2515.3602785260928,0.14832820519841683,4,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f2_0,1,KBang,731,1,0,1,14.276204423499685,108.51308474210876,1,2017,730,4.724443,3283.608837634325,2704.4453318488963,0.5082774760264709,5,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080a_0,1,KBang,544,1,1,0,14.178915756715597,108.51605004430931,0,2019,549,9.864167,2927.8332602009177,2497.137565198986,0.5526899589806737,6,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000700_0,1,KBang,579,1,1,0,14.140380205411722,108.5252090378731,1,2022,581,8.600043,3335.206618718803,2843.7770705979806,0.7428215834444821,7,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000967_0,1,KBang,970,1,1,0,14.50096541209862,108.4893667836055,1,2023,970,8.648081,3149.5016675293446,2511.7643873978677,0.3066802468390548,7,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
