system:index,defo,district,elevation,label_std,label_test_period,label_train_period,lat,lon,loss_any_2001_2024,loss_first_year,mean_elevation_m,mean_slope_deg,rain_last12m_total_mm,rain_mean_annual_2000_2024_mm,rand,slope,split,treecover2000,.geo,B11,B12,B2,B3,B4,B8,NBR,NDVI,elev,label
00000000000000000742_0,1.0,KBang,593.0,1,0,1,14.147385453166684,108.4944902907159,1,2017,593,19.301266,3364.3139811381698,2879.1407314955827,0.4736029817161805,19.0,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000007a5_0,1.0,KBang,1023.0,1,1,0,14.379691240748052,108.42199422578898,1,2023,1023,18.671597,3307.1987401247025,2646.067406310553,0.1759128713065155,19.0,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000a45_0,1.0,KBang,917.0,1,1,0,14.393166644131568,108.43466253188184,1,2020,911,14.996671,3307.1987401247025,2646.067406310553,0.4319557178693564,19.0,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000b56_0,1.0,KBang,934.0,1,1,0,14.383196094176062,108.44948458378346,1,2021,934,20.032082,3307.1987401247025,2646.067406310553,0.1191850963450773,20.0,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000839_0,1.0,KBang,966.0,1,0,1,14.198321764500191,108.44813347616429,1,2017,966,21.084785,3298.5777985565364,2757.9068181550247,0.4619947028667509,21.0,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000881_0,1.0,KBang,767.0,1,1,0,14.19966841301834,108.42630617650768,1,2020,778,20.148638,3298.5777985565364,2757.9068181550247,0.0166133437080991,21.0,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000083d_0,1.0,KBang,1165.0,1,0,1,14.525486008791525,108.4273852789626,1,2017,1182,29.650911,2982.197799295187,2381.099704130859,0.4129978991372495,23.0,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000071d_0,1.0,KBang,836.0,1,0,1,14.20721321200077,108.43088567328957,1,2017,836,23.90357,3484.5955844521523,2837.824403122823,0.6932030424113053,24.0,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000992_0,1.0,KBang,1028.0,1,0,0,14.365136734909605,108.43061812722635,0,0,1027,14.99488,3307.1987401247025,2646.067406310553,0.6392718316744646,24.0,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000953_0,1.0,KBang,744.0,1,0,1,14.257609972106817,108.44166777963676,1,2018,758,20.547573,3954.77065885067,3193.707802749039,0.6453248507772484,27.0,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000905_0,1.0,KBang,684.0,1,0,0,14.24709987092384,108.62411635833956,0,0,698,25.123953,2921.3837886452675,2499.82747799868,0.5062779491896113,30.0,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000099c_0,1.0,KBang,849.0,1,0,1,14.371606890538157,108.43978157989118,1,2014,849,29.68177,3307.1987401247025,2646.067406310553,0.6339541795568712,30.0,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000085a_0,1.0,KBang,1025.0,1,0,1,14.45757389974754,108.41417742164228,1,2018,1026,4.248926,3082.7387473136187,2420.537351960532,0.4872256425559428,3.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000876_0,1.0,KBang,769.0,1,0,1,14.329834031869478,108.51631759037252,1,2010,767,6.805458,3361.179399266839,2766.2203726602984,0.5548126142448767,7.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000a85_0,1.0,KBang,589.0,1,0,1,14.050101245483658,108.4971835877522,1,2018,600,17.080412,3222.151947184233,2767.6180477493767,0.3248990415487108,8.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000743_0,1.0,KBang,728.0,1,0,1,14.28132793061009,108.43843493137302,1,2017,728,8.501134,3954.77065885067,3193.707802749039,0.218179935544947,9.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000008e5_0,1.0,KBang,759.0,1,0,1,14.24548121724144,108.47939623364998,1,2016,763,5.796076,3116.021737858653,2587.275775269555,0.2563495322441904,9.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000970_0,1.0,KBang,642.0,1,0,1,14.18996540912604,108.4831686331412,1,2016,642,9.385357,3179.5106303691864,2674.302724357361,0.4980244216556851,9.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000bd0_0,1.0,KBang,679.0,1,1,0,14.238475969486474,108.48451528165936,1,2023,679,9.617637,3116.021737858653,2587.275775269555,0.5463128704329081,10.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000007c3_0,1.0,KBang,621.0,1,1,0,14.261114825534824,108.43493007794504,1,2019,626,9.380004,3954.77065885067,3193.707802749039,0.1976410319203205,11.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000007e5_0,1.0,KBang,724.0,1,0,1,14.20047551030901,108.42226177185218,1,2006,724,11.73773,3484.5955844521523,2837.824403122823,0.6746605781200861,12.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000950_0,1.0,KBang,567.0,1,1,0,14.122864856473786,108.56563524802364,1,2021,571,10.537702,2848.0301147326827,2458.056594692424,0.7334775617802648,13.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000b30_0,1.0,KBang,1045.0,1,0,1,14.389661790703556,108.40393932562358,1,2012,1045,12.769178,3307.1987401247025,2646.067406310553,0.507515072341358,13.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000087f_0,1.0,KBang,748.0,1,1,0,14.309085834667792,108.4624204359395,1,2020,754,16.911034,3410.552547223866,2766.438409104254,0.6366742066530547,15.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000795_0,1.0,KBang,693.0,1,0,1,14.233624467540327,108.48829214025162,1,2016,679,15.594414,3116.021737858653,2587.275775269555,0.0397479704932062,19.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000947_0,1.0,KBang,901.0,1,1,0,14.375918841256835,108.44436107667308,1,2022,887,16.456768,3307.1987401247025,2646.067406310553,0.0952828655799036,19.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000009f0_0,1.0,KBang,981.0,1,1,0,14.39882524336839,108.42953902477142,1,2021,981,19.91804,3307.1987401247025,2646.067406310553,0.0383871583466937,20.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000ad8_0,1.0,KBang,934.0,1,1,0,14.386156937275551,108.34006716213402,1,2021,921,25.507113,3714.876072347164,2911.4369120395304,0.321200121872636,20.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000c20_0,1.0,KBang,757.0,1,1,0,14.32471498386012,108.4931391830967,1,2019,757,21.038197,3410.552547223866,2766.438409104254,0.5530433147107996,21.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000084c_0,1.0,KBang,575.0,1,1,0,14.124751056219392,108.57883864624289,1,2023,583,19.513823,2848.0301147326827,2458.056594692424,0.2618263605052412,22.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000885_0,1.0,KBang,998.0,1,0,1,14.36837404227441,108.43007857599888,1,2003,994,25.541653,3307.1987401247025,2646.067406310553,0.5499146485982334,30.0,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000094d_0,1.0,KBang,960.0,1,0,1,14.465123157831025,108.5047283867346,1,2017,960,4.866524,3223.115180581808,2551.5795426868085,0.7318298593877675,5.0,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000786_0,1.0,KBang,731.0,1,0,1,14.280516374218369,108.51658513643572,1,2016,728,6.032619,3283.608837634325,2704.4453318488963,0.2763500977238106,7.0,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000a74_0,1.0,KBang,524.0,1,1,0,14.1527765063403,108.5518922985769,1,2020,525,7.4929533,2894.3183166086674,2468.456626371072,0.5460545432182324,7.0,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000007c5_0,1.0,KBang,773.0,1,1,0,14.23335692147712,108.4527174320472,1,2023,768,6.2369523,3116.021737858653,2587.275775269555,0.4310809965229332,12.0,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000c3c_0,1.0,KBang,720.0,1,1,0,14.28132793061009,108.43789538014558,1,2023,720,11.8952675,3954.77065885067,3193.707802749039,0.400677231799621,12.0,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000c3b_0,1.0,KBang,683.0,1,0,1,14.2457532224057,108.61603200812968,1,2016,676,9.654874,2921.3837886452675,2499.82747799868,0.5259533421946982,14.0,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000a60_0,1.0,KBang,633.0,1,0,1,14.293184680311205,108.45217788081976,1,2018,635,14.520768,3299.3934005498886,2718.926994363391,0.7908138839314512,15.0,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000b20_0,1.0,KBang,1104.0,1,0,0,14.424429401617274,108.38399376661152,0,0,1104,14.998662,3230.138293027878,2568.9875608114658,0.7521983188127465,15.0,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000007ce_0,1.0,KBang,581.0,1,0,1,14.20532701225516,108.52574858910054,1,2018,576,11.18118,3132.6109425723557,2663.5936415282367,0.2380999989926197,16.0,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000007d9_0,1.0,KBang,621.0,1,0,1,14.172450060188105,108.5066145864802,1,2018,628,25.0489,2927.8332602009177,2497.137565198986,0.1276757870539406,17.0,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000ace_0,1.0,KBang,633.0,1,0,1,14.16625190972381,108.5044608406714,1,2016,633,18.151299,2927.8332602009177,2497.137565198986,0.1424964787940835,18.0,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000794_0,1.0,KBang,958.0,1,0,1,14.26758052206232,108.42037557210658,1,2016,962,0.92740995,3954.77065885067,3193.707802749039,0.0071912857342053,19.0,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000008d9_0,1.0,KBang,772.0,1,0,1,14.254105118678806,108.43493007794504,1,2016,763,27.34917,3954.77065885067,3193.707802749039,0.5936827574658712,20.0,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000bad_0,1.0,KBang,736.0,1,1,0,14.142805956384798,108.45837603128405,1,2021,729,29.675955,3364.3139811381698,2879.1407314955827,0.4399714144367173,23.0,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000007a3_0,1.0,KBang,732.0,1,1,0,14.17271760625131,108.47319808318572,1,2019,728,14.778127,3179.5106303691864,2674.302724357361,0.4570902269123063,24.0,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000097b_0,1.0,KBang,711.0,1,0,0,14.253837572615598,108.4812824333956,0,0,711,2.0863516,3299.3934005498886,2718.926994363391,0.3167777707531263,1.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000006f6_0,1.0,KBang,732.0,1,0,0,14.22068861538428,108.48532683805108,0,0,735,7.6114554,3116.021737858653,2587.275775269555,0.1688588723901086,3.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000749_0,1.0,KBang,837.0,1,0,1,14.38966179070356,108.62141860220224,1,2017,837,3.373907,2952.925736054778,2405.8077794335663,0.7894160132231666,3.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000092b_0,1.0,KBang,574.0,1,0,0,14.14226640515733,108.52736724278296,0,0,574,11.8888445,3335.206618718803,2843.7770705979806,0.5869055106655288,5.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000bac_0,1.0,KBang,941.0,1,0,0,14.47293550287666,108.51443139062692,0,0,941,1.3330978,3223.115180581808,2551.5795426868085,0.6774712992103553,5.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000008cf_0,1.0,KBang,895.0,1,0,1,14.372413987828832,108.43789538014558,1,2018,895,7.063452,3307.1987401247025,2646.067406310553,0.6145936017537831,7.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000871_0,1.0,KBang,875.0,1,1,0,14.354898638890894,108.57479870068846,1,2023,875,9.301043,3001.057534530759,2400.0190920016626,0.2167024565869867,9.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000bed_0,1.0,KBang,1132.0,1,0,1,14.482906052832169,108.39881581851316,1,2017,1133,17.345503,3139.124945908785,2478.474790363861,0.0928668022655336,9.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000081c_0,1.0,KBang,1124.0,1,1,0,14.502312060616765,108.39477587295876,0,2020,1128,10.992985,3205.2258018553257,2562.2362008570512,0.0103489073275704,10.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000944_0,1.0,KBang,565.0,1,1,0,14.085403948523789,108.54650124540328,1,2024,560,10.141401,3250.9848297685385,2783.4902848679035,0.2966275962116427,10.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000a30_0,1.0,KBang,1107.0,1,0,1,14.521713609300306,108.4389744826005,1,2018,1106,3.8267026,2982.197799295187,2381.099704130859,0.7988559661202237,10.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000a83_0,1.0,KBang,674.0,1,0,1,14.174068713870506,108.47751003390437,1,2015,674,10.139945,3179.5106303691864,2674.302724357361,0.1393137080111025,10.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000085f_0,1.0,KBang,970.0,1,0,0,14.38642894243981,108.44651928158292,0,0,970,10.455819,3307.1987401247025,2646.067406310553,0.5690684030016255,11.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000009cf_0,1.0,KBang,743.0,1,0,0,14.27647642866394,108.46915367853022,0,0,750,6.0123057,3299.3934005498886,2718.926994363391,0.7228663463689441,11.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000b0d_0,1.0,KBang,602.0,1,1,0,14.164633256041414,108.51443139062692,1,2023,596,22.622463,2927.8332602009177,2497.137565198986,0.2037341222275027,11.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000007c6_0,1.0,KBang,849.0,1,0,1,14.324175432632652,108.48370818436868,1,2017,849,11.655705,3410.552547223866,2766.438409104254,0.6029575093623609,12.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000816_0,1.0,KBang,1080.0,1,1,0,14.430895098144775,108.40393932562358,1,2019,1082,11.66083,3056.5912619680166,2430.7695342178336,0.5385518841942558,12.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000008a7_0,1.0,KBang,772.0,1,0,1,14.334145982588158,108.502842186989,1,2014,772,11.883978,3361.179399266839,2766.2203726602984,0.6501314208945965,12.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000bc5_0,1.0,KBang,904.0,1,1,0,14.391547990449167,108.43493007794504,1,2020,898,13.09784,3307.1987401247025,2646.067406310553,0.5203534957263227,12.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000072e_0,1.0,KBang,736.0,1,1,0,14.261654376762287,108.46106932832032,1,2019,747,17.62821,3299.3934005498886,2718.926994363391,0.146231356775133,13.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000008cd_0,1.0,KBang,568.0,1,1,0,14.147385453166684,108.4909854372879,1,2023,566,18.775116,3364.3139811381698,2879.1407314955827,0.2610394088368489,13.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000979_0,1.0,KBang,657.0,1,0,0,14.164633256041414,108.48208953068628,0,0,651,11.7363205,3179.5106303691864,2674.302724357361,0.4295682110908855,13.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000b77_0,1.0,KBang,696.0,1,1,0,14.175415362388646,108.47373763441315,1,2023,694,11.648653,3179.5106303691864,2674.302724357361,0.7553449307858313,13.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000974_0,1.0,KBang,786.0,1,0,1,14.215297562210663,108.4729305371225,1,2016,796,16.06687,3116.021737858653,2587.275775269555,0.7996698021663052,14.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000bc7_0,1.0,KBang,860.0,1,0,1,14.144152604902938,108.45244542688296,1,2018,865,15.680623,3364.3139811381698,2879.1407314955827,0.3866972168371231,14.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000098e_0,1.0,KBang,772.0,1,0,0,14.305041430012317,108.63651265926816,0,0,765,8.758643,2904.3306356593966,2447.77248901683,0.7074989921967739,15.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000a0b_0,1.0,KBang,824.0,1,0,1,14.383196094176062,108.62115105613904,1,2016,824,15.224284,2952.925736054778,2405.8077794335663,0.458276336750797,15.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000088d_0,1.0,KBang,859.0,1,0,1,14.399092789431595,108.56132329730494,1,2016,852,15.159805,3001.057534530759,2400.0190920016626,0.2146997461377422,16.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000826_0,1.0,KBang,672.0,1,1,0,14.191851608871648,108.47939623365,1,2023,672,13.06692,3179.5106303691864,2674.302724357361,0.0196952757613262,17.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000008f8_0,1.0,KBang,696.0,1,0,0,14.22823341436671,108.49610448529724,0,0,696,17.291739,3116.021737858653,2587.275775269555,0.2151437056514913,17.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000ba0_0,1.0,KBang,870.0,1,0,1,14.228505419530972,108.44004912595436,1,2016,870,17.42996,3484.5955844521523,2837.824403122823,0.7708013313414194,17.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000c51_0,1.0,KBang,593.0,1,0,0,14.164905261205671,108.50176308453406,0,0,593,16.923586,2927.8332602009177,2497.137565198986,0.3757021675972148,17.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000009a8_0,1.0,KBang,1122.0,1,0,1,14.505005357653046,108.42846438141753,1,2016,1122,18.294758,2982.197799295187,2381.099704130859,0.4955656397897275,18.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000988_0,1.0,KBang,1011.0,1,1,0,14.406102496287614,108.42846438141753,1,2020,1011,19.269001,3056.5912619680166,2430.7695342178336,0.4865090344975158,19.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000009ae_0,1.0,KBang,1156.0,1,0,0,14.49018330575139,108.39854827244996,0,0,1162,20.74844,3139.124945908785,2478.474790363861,0.0094891506468832,19.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000b0b_0,1.0,KBang,816.0,1,0,1,14.241708817750226,108.4696932297577,1,2009,831,16.927767,3116.021737858653,2587.275775269555,0.102920199902218,19.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000bd9_0,1.0,KBang,698.0,1,0,1,14.14549925342108,108.45810848522083,1,2013,698,19.229017,3364.3139811381698,2879.1407314955827,0.7128287031176187,19.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000bab_0,1.0,KBang,641.0,1,0,1,14.112354755290813,108.54191728952034,1,2018,654,23.852137,3335.206618718803,2843.7770705979806,0.1801591025621829,20.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000bff_0,1.0,KBang,881.0,1,0,1,14.364329637618932,108.3263242126873,1,2017,882,19.820698,3714.876072347164,2911.4369120395304,0.3961009044801638,20.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000664_0,1.0,KBang,638.0,1,0,1,14.12933055300128,108.54434304049344,1,2016,638,22.184698,3335.206618718803,2843.7770705979806,0.3015102357274264,21.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000745_0,1.0,KBang,1134.0,1,0,1,14.49180195943379,108.39423632173128,1,2016,1140,9.385864,3139.124945908785,2478.474790363861,0.3947466694447298,21.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000af1_0,1.0,KBang,697.0,1,0,1,14.216109118602391,108.4195684748159,1,2018,697,20.806973,3484.5955844521523,2837.824403122823,0.6600574220298658,21.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000800_0,1.0,KBang,876.0,1,0,0,14.3745721927387,108.44301442815492,0,0,860,20.489683,3307.1987401247025,2646.067406310553,0.5215357350678562,23.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000069f_0,1.0,KBang,620.0,1,1,0,14.20586656348263,108.50500039189886,1,2021,613,27.603857,3132.6109425723557,2663.5936415282367,0.3070604495610907,24.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000b4c_0,1.0,KBang,542.0,1,1,0,14.17972731310733,108.51820379011812,1,2019,531,16.375324,2927.8332602009177,2497.137565198986,0.1533236317415676,25.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000b85_0,1.0,KBang,729.0,1,0,1,14.261921922825495,108.4516383295923,1,2009,711,30.137045,3299.3934005498886,2718.926994363391,0.0259626049184117,25.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000715_0,1.0,KBang,868.0,1,0,1,14.137954454438647,108.45568273424776,1,2018,868,25.68545,3364.3139811381698,2879.1407314955827,0.2211335467498523,26.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000713_0,1.0,KBang,631.0,1,0,1,14.130677201519426,108.55781844387694,0,2014,636,16.441118,2848.0301147326827,2458.056594692424,0.2578973071815958,27.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000836_0,1.0,KBang,909.0,1,1,0,14.13903355689358,108.4667323866582,1,2022,909,27.450132,3364.3139811381698,2879.1407314955827,0.7788160314223965,27.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000008e6_0,1.0,KBang,978.0,1,0,1,14.1985893105634,108.44463308183732,1,2017,989,21.85452,3298.5777985565364,2757.9068181550247,0.3443248154961493,27.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000a8f_0,1.0,KBang,543.0,1,0,1,14.191044511580971,108.50688659164447,1,2017,561,31.716593,2927.8332602009177,2497.137565198986,0.0676442647798389,28.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000b1b_0,1.0,KBang,622.0,1,1,0,14.212336719111176,108.51658513643574,1,2021,600,20.015875,3132.6109425723557,2663.5936415282367,0.738793720628204,28.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000882_0,1.0,KBang,600.0,1,1,0,14.14846455562162,108.48532683805108,1,2021,588,31.765108,3364.3139811381698,2879.1407314955827,0.6547174488573235,34.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000088a_0,1.0,KBang,823.0,1,0,1,14.22823341436671,108.4211871284983,1,2018,823,35.41013,3484.5955844521523,2837.824403122823,0.212314452146558,35.0,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000069d_0,1.0,KBang,720.0,1,0,1,14.251411821642524,108.47966823881426,1,2012,720,1.8543341,3299.3934005498886,2718.926994363391,0.0905552229464474,3.0,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000be9_0,1.0,KBang,668.0,1,0,1,14.165979904559556,108.6413641612143,1,2006,666,3.820648,2827.968597881496,2459.472389055322,0.515889360289564,3.0,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000007f8_0,1.0,KBang,597.0,1,0,1,14.144692156130404,108.51173809359062,1,2013,597,3.9305997,3335.206618718803,2843.7770705979806,0.6969466526986348,4.0,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000086b_0,1.0,KBang,936.0,1,0,1,14.428201801108491,108.50311419215326,1,2017,936,3.7047918,3022.832878291607,2439.8191594331984,0.572465039313698,4.0,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000c37_0,1.0,KBang,902.0,1,0,1,14.331180680387616,108.33225481708838,1,2018,902,1.3326613,3590.371814221144,2839.256492314795,0.6366422389546221,4.0,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000999_0,1.0,KBang,645.0,1,0,1,14.1331029524925,108.64028505875936,1,2016,643,4.719904,2804.7301520854235,2443.1153159725677,0.203188058057979,5.0,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
0000000000000000077f_0,1.0,KBang,712.0,1,0,1,14.2735111264634,108.5287138913011,1,2018,712,6.0122323,3283.608837634325,2704.4453318488963,0.183153913327599,6.0,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
00000000000000000787_0,1.0,KBang,830.0,1,0,1,14.383735645403531,108.62007195368408,1,2016,834,8.2891,2952.925736054778,2405.8077794335663,0.2630175553435444,6.0,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
000000000000000008eb_0,1.0,KBang,514.0,1,1,0,14.153316057567766,108.5518922985769,1,2020,518,14.203359,2894.3183166086674,2468.456626371072,0.2983734064846249,7.0,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,
